"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060371047013","CA","060371047013","=""060371047013""","87.85","2019-2023","2022","Census","California (State)"
"Block Group","060371047031","CA","060371047031","=""060371047031""","97.31","2019-2023","2022","Census","California (State)"
"Block Group","060371047032","CA","060371047032","=""060371047032""","96.20","2019-2023","2022","Census","California (State)"
"Block Group","060371047041","CA","060371047041","=""060371047041""","82.89","2019-2023","2022","Census","California (State)"
"Block Group","060371047042","CA","060371047042","=""060371047042""","80.75","2019-2023","2022","Census","California (State)"
"Block Group","060371047043","CA","060371047043","=""060371047043""","87.29","2019-2023","2022","Census","California (State)"
"Block Group","060371048211","CA","060371048211","=""060371048211""","89.73","2019-2023","2022","Census","California (State)"
"Block Group","060371048212","CA","060371048212","=""060371048212""","69.11","2019-2023","2022","Census","California (State)"
"Block Group","060371048221","CA","060371048221","=""060371048221""","81.60","2019-2023","2022","Census","California (State)"
"Block Group","060371048231","CA","060371048231","=""060371048231""","90.21","2019-2023","2022","Census","California (State)"
"Block Group","060371048232","CA","060371048232","=""060371048232""","73.50","2019-2023","2022","Census","California (State)"
"Block Group","060371048241","CA","060371048241","=""060371048241""","91.28","2019-2023","2022","Census","California (State)"
"Block Group","060371048242","CA","060371048242","=""060371048242""","97.20","2019-2023","2022","Census","California (State)"
"Block Group","060371060101","CA","060371060101","=""060371060101""","91.67","2019-2023","2022","Census","California (State)"
"Block Group","060371060102","CA","060371060102","=""060371060102""","87.81","2019-2023","2022","Census","California (State)"
"Block Group","060371060201","CA","060371060201","=""060371060201""","80.50","2019-2023","2022","Census","California (State)"
"Block Group","060371060202","CA","060371060202","=""060371060202""","97.36","2019-2023","2022","Census","California (State)"
"Block Group","060371060203","CA","060371060203","=""060371060203""","94.91","2019-2023","2022","Census","California (State)"
"Block Group","060371061111","CA","060371061111","=""060371061111""","92.00","2019-2023","2022","Census","California (State)"
"Block Group","060371061112","CA","060371061112","=""060371061112""","84.25","2019-2023","2022","Census","California (State)"
"Block Group","060371061121","CA","060371061121","=""060371061121""","90.26","2019-2023","2022","Census","California (State)"
"Block Group","060371061122","CA","060371061122","=""060371061122""","86.70","2019-2023","2022","Census","California (State)"
"Block Group","060371061123","CA","060371061123","=""060371061123""","70.64","2019-2023","2022","Census","California (State)"
"Block Group","060371061131","CA","060371061131","=""060371061131""","74.63","2019-2023","2022","Census","California (State)"
"Block Group","060371061132","CA","060371061132","=""060371061132""","90.01","2019-2023","2022","Census","California (State)"
"Block Group","060371061141","CA","060371061141","=""060371061141""","87.79","2019-2023","2022","Census","California (State)"
"Block Group","060371061142","CA","060371061142","=""060371061142""","88.14","2019-2023","2022","Census","California (State)"
"Block Group","060371061143","CA","060371061143","=""060371061143""","84.20","2019-2023","2022","Census","California (State)"
"Block Group","060371064031","CA","060371064031","=""060371064031""","99.08","2019-2023","2022","Census","California (State)"
"Block Group","060371064032","CA","060371064032","=""060371064032""","83.67","2019-2023","2022","Census","California (State)"
"Block Group","060371064033","CA","060371064033","=""060371064033""","89.94","2019-2023","2022","Census","California (State)"
"Block Group","060371064051","CA","060371064051","=""060371064051""","92.62","2019-2023","2022","Census","California (State)"
"Block Group","060371064052","CA","060371064052","=""060371064052""","82.82","2019-2023","2022","Census","California (State)"
"Block Group","060371064053","CA","060371064053","=""060371064053""","95.79","2019-2023","2022","Census","California (State)"
"Block Group","060371064061","CA","060371064061","=""060371064061""","89.96","2019-2023","2022","Census","California (State)"
"Block Group","060371064062","CA","060371064062","=""060371064062""","85.35","2019-2023","2022","Census","California (State)"
"Block Group","060371064063","CA","060371064063","=""060371064063""","90.86","2019-2023","2022","Census","California (State)"
"Block Group","060371064071","CA","060371064071","=""060371064071""","81.82","2019-2023","2022","Census","California (State)"
"Block Group","060371064072","CA","060371064072","=""060371064072""","91.79","2019-2023","2022","Census","California (State)"
"Block Group","060371064081","CA","060371064081","=""060371064081""","76.83","2019-2023","2022","Census","California (State)"
"Block Group","060371064082","CA","060371064082","=""060371064082""","92.61","2019-2023","2022","Census","California (State)"
"Block Group","060371065101","CA","060371065101","=""060371065101""","92.71","2019-2023","2022","Census","California (State)"
"Block Group","060371065102","CA","060371065102","=""060371065102""","69.39","2019-2023","2022","Census","California (State)"
"Block Group","060371065103","CA","060371065103","=""060371065103""","87.31","2019-2023","2022","Census","California (State)"
"Block Group","060371065201","CA","060371065201","=""060371065201""","87.44","2019-2023","2022","Census","California (State)"
"Block Group","060371065202","CA","060371065202","=""060371065202""","82.68","2019-2023","2022","Census","California (State)"
"Block Group","060371065203","CA","060371065203","=""060371065203""","79.03","2019-2023","2022","Census","California (State)"
"Block Group","060371066031","CA","060371066031","=""060371066031""","76.64","2019-2023","2022","Census","California (State)"
"Block Group","060371066032","CA","060371066032","=""060371066032""","72.13","2019-2023","2022","Census","California (State)"
"Block Group","060371066041","CA","060371066041","=""060371066041""","88.90","2019-2023","2022","Census","California (State)"
"Block Group","060371066042","CA","060371066042","=""060371066042""","83.87","2019-2023","2022","Census","California (State)"
"Block Group","060371066043","CA","060371066043","=""060371066043""","82.23","2019-2023","2022","Census","California (State)"
"Block Group","060371066411","CA","060371066411","=""060371066411""","69.35","2019-2023","2022","Census","California (State)"
"Block Group","060371066421","CA","060371066421","=""060371066421""","60.21","2019-2023","2022","Census","California (State)"
"Block Group","060371066422","CA","060371066422","=""060371066422""","66.61","2019-2023","2022","Census","California (State)"
"Block Group","060371066423","CA","060371066423","=""060371066423""","62.77","2019-2023","2022","Census","California (State)"
"Block Group","060371066431","CA","060371066431","=""060371066431""","89.44","2019-2023","2022","Census","California (State)"
"Block Group","060371066432","CA","060371066432","=""060371066432""","47.69","2019-2023","2022","Census","California (State)"
"Block Group","060371066433","CA","060371066433","=""060371066433""","60.98","2019-2023","2022","Census","California (State)"
"Block Group","060371066451","CA","060371066451","=""060371066451""","79.62","2019-2023","2022","Census","California (State)"
"Block Group","060371066452","CA","060371066452","=""060371066452""","68.12","2019-2023","2022","Census","California (State)"
"Block Group","060371066461","CA","060371066461","=""060371066461""","76.08","2019-2023","2022","Census","California (State)"
"Block Group","060371066462","CA","060371066462","=""060371066462""","78.97","2019-2023","2022","Census","California (State)"
"Block Group","060371066481","CA","060371066481","=""060371066481""","89.45","2019-2023","2022","Census","California (State)"
"Block Group","060371066482","CA","060371066482","=""060371066482""","89.97","2019-2023","2022","Census","California (State)"
"Block Group","060371066491","CA","060371066491","=""060371066491""","91.68","2019-2023","2022","Census","California (State)"
"Block Group","060371066492","CA","060371066492","=""060371066492""","82.19","2019-2023","2022","Census","California (State)"
"Block Group","060371070101","CA","060371070101","=""060371070101""","88.26","2019-2023","2022","Census","California (State)"
"Block Group","060371070102","CA","060371070102","=""060371070102""","88.12","2019-2023","2022","Census","California (State)"
"Block Group","060371070201","CA","060371070201","=""060371070201""","89.73","2019-2023","2022","Census","California (State)"
"Block Group","060371070202","CA","060371070202","=""060371070202""","98.48","2019-2023","2022","Census","California (State)"
"Block Group","060371070203","CA","060371070203","=""060371070203""","100.00","2019-2023","2022","Census","California (State)"
"Block Group","060371070204","CA","060371070204","=""060371070204""","83.03","2019-2023","2022","Census","California (State)"
"Block Group","060371081011","CA","060371081011","=""060371081011""","81.69","2019-2023","2022","Census","California (State)"
"Block Group","060371081021","CA","060371081021","=""060371081021""","66.81","2019-2023","2022","Census","California (State)"
"Block Group","060371081022","CA","060371081022","=""060371081022""","87.10","2019-2023","2022","Census","California (State)"
"Block Group","060371081023","CA","060371081023","=""060371081023""","74.71","2019-2023","2022","Census","California (State)"
"Block Group","060371081031","CA","060371081031","=""060371081031""","58.44","2019-2023","2022","Census","California (State)"
"Block Group","060371081032","CA","060371081032","=""060371081032""","69.55","2019-2023","2022","Census","California (State)"
"Block Group","060371081041","CA","060371081041","=""060371081041""","70.64","2019-2023","2022","Census","California (State)"
"Block Group","060371082021","CA","060371082021","=""060371082021""","71.54","2019-2023","2022","Census","California (State)"
"Block Group","060371082022","CA","060371082022","=""060371082022""","63.58","2019-2023","2022","Census","California (State)"
"Block Group","060371082023","CA","060371082023","=""060371082023""","78.32","2019-2023","2022","Census","California (State)"
"Block Group","060371082031","CA","060371082031","=""060371082031""","64.58","2019-2023","2022","Census","California (State)"
"Block Group","060371082032","CA","060371082032","=""060371082032""","67.52","2019-2023","2022","Census","California (State)"
"Block Group","060371082041","CA","060371082041","=""060371082041""","76.69","2019-2023","2022","Census","California (State)"
"Block Group","060371091001","CA","060371091001","=""060371091001""","69.43","2019-2023","2022","Census","California (State)"
"Block Group","060371091002","CA","060371091002","=""060371091002""","86.28","2019-2023","2022","Census","California (State)"
"Block Group","060371092001","CA","060371092001","=""060371092001""","90.60","2019-2023","2022","Census","California (State)"
"Block Group","060371092002","CA","060371092002","=""060371092002""","80.22","2019-2023","2022","Census","California (State)"
"Block Group","060371092003","CA","060371092003","=""060371092003""","74.62","2019-2023","2022","Census","California (State)"
"Block Group","060371093001","CA","060371093001","=""060371093001""","82.31","2019-2023","2022","Census","California (State)"
"Block Group","060371093002","CA","060371093002","=""060371093002""","87.03","2019-2023","2022","Census","California (State)"
"Block Group","060371093003","CA","060371093003","=""060371093003""","87.37","2019-2023","2022","Census","California (State)"
"Block Group","060371094001","CA","060371094001","=""060371094001""","90.45","2019-2023","2022","Census","California (State)"
"Block Group","060371094002","CA","060371094002","=""060371094002""","93.30","2019-2023","2022","Census","California (State)"
"Block Group","060371094003","CA","060371094003","=""060371094003""","85.83","2019-2023","2022","Census","California (State)"
"Block Group","060371095001","CA","060371095001","=""060371095001""","98.25","2019-2023","2022","Census","California (State)"
"Block Group","060371095002","CA","060371095002","=""060371095002""","89.08","2019-2023","2022","Census","California (State)"
"Block Group","060371095003","CA","060371095003","=""060371095003""","78.02","2019-2023","2022","Census","California (State)"
"Block Group","060371096011","CA","060371096011","=""060371096011""","89.39","2019-2023","2022","Census","California (State)"
"Block Group","060371096012","CA","060371096012","=""060371096012""","95.53","2019-2023","2022","Census","California (State)"
"Block Group","060371096013","CA","060371096013","=""060371096013""","98.59","2019-2023","2022","Census","California (State)"
"Block Group","060371096014","CA","060371096014","=""060371096014""","76.79","2019-2023","2022","Census","California (State)"
"Block Group","060371096031","CA","060371096031","=""060371096031""","83.86","2019-2023","2022","Census","California (State)"
"Block Group","060371096032","CA","060371096032","=""060371096032""","90.35","2019-2023","2022","Census","California (State)"
"Block Group","060371096033","CA","060371096033","=""060371096033""","83.88","2019-2023","2022","Census","California (State)"
"Block Group","060371096041","CA","060371096041","=""060371096041""","82.18","2019-2023","2022","Census","California (State)"
"Block Group","060371096042","CA","060371096042","=""060371096042""","84.30","2019-2023","2022","Census","California (State)"
"Block Group","060371096043","CA","060371096043","=""060371096043""","91.68","2019-2023","2022","Census","California (State)"
"Block Group","060371097001","CA","060371097001","=""060371097001""","65.35","2019-2023","2022","Census","California (State)"
"Block Group","060371097002","CA","060371097002","=""060371097002""","78.14","2019-2023","2022","Census","California (State)"
"Block Group","060371097003","CA","060371097003","=""060371097003""","74.24","2019-2023","2022","Census","California (State)"
"Block Group","060371098001","CA","060371098001","=""060371098001""","89.76","2019-2023","2022","Census","California (State)"
"Block Group","060371098002","CA","060371098002","=""060371098002""","84.94","2019-2023","2022","Census","California (State)"
"Block Group","060371098003","CA","060371098003","=""060371098003""","71.78","2019-2023","2022","Census","California (State)"
"Block Group","060371098004","CA","060371098004","=""060371098004""","86.15","2019-2023","2022","Census","California (State)"
"Block Group","060371111001","CA","060371111001","=""060371111001""","86.88","2019-2023","2022","Census","California (State)"
"Block Group","060371111002","CA","060371111002","=""060371111002""","87.05","2019-2023","2022","Census","California (State)"
"Block Group","060371112011","CA","060371112011","=""060371112011""","92.03","2019-2023","2022","Census","California (State)"
"Block Group","060371112012","CA","060371112012","=""060371112012""","79.16","2019-2023","2022","Census","California (State)"
"Block Group","060371112013","CA","060371112013","=""060371112013""","92.03","2019-2023","2022","Census","California (State)"
"Block Group","060371112021","CA","060371112021","=""060371112021""","82.61","2019-2023","2022","Census","California (State)"
"Block Group","060371112022","CA","060371112022","=""060371112022""","49.74","2019-2023","2022","Census","California (State)"
"Block Group","060371112023","CA","060371112023","=""060371112023""","79.79","2019-2023","2022","Census","California (State)"
"Block Group","060371112041","CA","060371112041","=""060371112041""","82.29","2019-2023","2022","Census","California (State)"
"Block Group","060371112042","CA","060371112042","=""060371112042""","88.38","2019-2023","2022","Census","California (State)"
"Block Group","060371112043","CA","060371112043","=""060371112043""","69.73","2019-2023","2022","Census","California (State)"
"Block Group","060371112051","CA","060371112051","=""060371112051""","85.51","2019-2023","2022","Census","California (State)"
"Block Group","060371112052","CA","060371112052","=""060371112052""","94.49","2019-2023","2022","Census","California (State)"
"Block Group","060371112053","CA","060371112053","=""060371112053""","82.77","2019-2023","2022","Census","California (State)"
"Block Group","060371112061","CA","060371112061","=""060371112061""","80.25","2019-2023","2022","Census","California (State)"
"Block Group","060371112062","CA","060371112062","=""060371112062""","81.27","2019-2023","2022","Census","California (State)"
"Block Group","060371112063","CA","060371112063","=""060371112063""","53.82","2019-2023","2022","Census","California (State)"
"Block Group","060371112064","CA","060371112064","=""060371112064""","93.55","2019-2023","2022","Census","California (State)"
"Block Group","060371112065","CA","060371112065","=""060371112065""","77.38","2019-2023","2022","Census","California (State)"
"Block Group","060371113021","CA","060371113021","=""060371113021""","78.74","2019-2023","2022","Census","California (State)"
"Block Group","060371113022","CA","060371113022","=""060371113022""","87.98","2019-2023","2022","Census","California (State)"
"Block Group","060371113023","CA","060371113023","=""060371113023""","65.24","2019-2023","2022","Census","California (State)"
"Block Group","060371113024","CA","060371113024","=""060371113024""","75.11","2019-2023","2022","Census","California (State)"
"Block Group","060371113031","CA","060371113031","=""060371113031""","81.63","2019-2023","2022","Census","California (State)"
"Block Group","060371113032","CA","060371113032","=""060371113032""","91.25","2019-2023","2022","Census","California (State)"
"Block Group","060371113041","CA","060371113041","=""060371113041""","89.38","2019-2023","2022","Census","California (State)"
"Block Group","060371113042","CA","060371113042","=""060371113042""","84.37","2019-2023","2022","Census","California (State)"
"Block Group","060371114011","CA","060371114011","=""060371114011""","82.09","2019-2023","2022","Census","California (State)"
"Block Group","060371114021","CA","060371114021","=""060371114021""","90.70","2019-2023","2022","Census","California (State)"
"Block Group","060371114022","CA","060371114022","=""060371114022""","74.47","2019-2023","2022","Census","California (State)"
"Block Group","060371114023","CA","060371114023","=""060371114023""","86.71","2019-2023","2022","Census","California (State)"
"Block Group","060371131011","CA","060371131011","=""060371131011""","81.60","2019-2023","2022","Census","California (State)"
"Block Group","060371131012","CA","060371131012","=""060371131012""","80.22","2019-2023","2022","Census","California (State)"
"Block Group","060371131021","CA","060371131021","=""060371131021""","70.76","2019-2023","2022","Census","California (State)"
"Block Group","060371131022","CA","060371131022","=""060371131022""","64.94","2019-2023","2022","Census","California (State)"
"Block Group","060371132111","CA","060371132111","=""060371132111""","78.53","2019-2023","2022","Census","California (State)"
"Block Group","060371132112","CA","060371132112","=""060371132112""","81.09","2019-2023","2022","Census","California (State)"
"Block Group","060371132121","CA","060371132121","=""060371132121""","76.33","2019-2023","2022","Census","California (State)"
"Block Group","060371132122","CA","060371132122","=""060371132122""","92.03","2019-2023","2022","Census","California (State)"
"Block Group","060371132131","CA","060371132131","=""060371132131""","78.80","2019-2023","2022","Census","California (State)"
"Block Group","060371132132","CA","060371132132","=""060371132132""","95.00","2019-2023","2022","Census","California (State)"
"Block Group","060371132311","CA","060371132311","=""060371132311""","62.05","2019-2023","2022","Census","California (State)"
"Block Group","060371132312","CA","060371132312","=""060371132312""","64.74","2019-2023","2022","Census","California (State)"
"Block Group","060371132321","CA","060371132321","=""060371132321""","75.44","2019-2023","2022","Census","California (State)"
"Block Group","060371132322","CA","060371132322","=""060371132322""","80.93","2019-2023","2022","Census","California (State)"
"Block Group","060371132341","CA","060371132341","=""060371132341""","69.63","2019-2023","2022","Census","California (State)"
"Block Group","060371132342","CA","060371132342","=""060371132342""","89.24","2019-2023","2022","Census","California (State)"
"Block Group","060371132343","CA","060371132343","=""060371132343""","79.70","2019-2023","2022","Census","California (State)"
"Block Group","060371132344","CA","060371132344","=""060371132344""","91.29","2019-2023","2022","Census","California (State)"
"Block Group","060371132351","CA","060371132351","=""060371132351""","83.35","2019-2023","2022","Census","California (State)"
"Block Group","060371132371","CA","060371132371","=""060371132371""","67.49","2019-2023","2022","Census","California (State)"
"Block Group","060371132372","CA","060371132372","=""060371132372""","68.38","2019-2023","2022","Census","California (State)"
"Block Group","060371132381","CA","060371132381","=""060371132381""","85.62","2019-2023","2022","Census","California (State)"
"Block Group","060371132382","CA","060371132382","=""060371132382""","87.75","2019-2023","2022","Census","California (State)"
"Block Group","060371132383","CA","060371132383","=""060371132383""","91.76","2019-2023","2022","Census","California (State)"
"Block Group","060371132391","CA","060371132391","=""060371132391""","92.95","2019-2023","2022","Census","California (State)"
"Block Group","060371132392","CA","060371132392","=""060371132392""","83.59","2019-2023","2022","Census","California (State)"
"Block Group","060371133011","CA","060371133011","=""060371133011""","72.03","2019-2023","2022","Census","California (State)"
"Block Group","060371133012","CA","060371133012","=""060371133012""","76.00","2019-2023","2022","Census","California (State)"
"Block Group","060371133031","CA","060371133031","=""060371133031""","77.52","2019-2023","2022","Census","California (State)"
"Block Group","060371133032","CA","060371133032","=""060371133032""","67.72","2019-2023","2022","Census","California (State)"
"Block Group","060371133221","CA","060371133221","=""060371133221""","71.41","2019-2023","2022","Census","California (State)"
"Block Group","060371133222","CA","060371133222","=""060371133222""","71.19","2019-2023","2022","Census","California (State)"
"Block Group","060371133231","CA","060371133231","=""060371133231""","74.30","2019-2023","2022","Census","California (State)"
"Block Group","060371133232","CA","060371133232","=""060371133232""","89.98","2019-2023","2022","Census","California (State)"
"Block Group","060371133241","CA","060371133241","=""060371133241""","87.87","2019-2023","2022","Census","California (State)"
"Block Group","060371134231","CA","060371134231","=""060371134231""","87.75","2019-2023","2022","Census","California (State)"
"Block Group","060371134232","CA","060371134232","=""060371134232""","76.48","2019-2023","2022","Census","California (State)"
"Block Group","060371134241","CA","060371134241","=""060371134241""","71.85","2019-2023","2022","Census","California (State)"
"Block Group","060371134242","CA","060371134242","=""060371134242""","83.09","2019-2023","2022","Census","California (State)"
"Block Group","060371134251","CA","060371134251","=""060371134251""","73.54","2019-2023","2022","Census","California (State)"
"Block Group","060371134252","CA","060371134252","=""060371134252""","70.84","2019-2023","2022","Census","California (State)"
"Block Group","060371134261","CA","060371134261","=""060371134261""","71.56","2019-2023","2022","Census","California (State)"
"Block Group","060371134271","CA","060371134271","=""060371134271""","57.61","2019-2023","2022","Census","California (State)"
"Block Group","060371134272","CA","060371134272","=""060371134272""","86.62","2019-2023","2022","Census","California (State)"
"Block Group","060371134281","CA","060371134281","=""060371134281""","98.39","2019-2023","2022","Census","California (State)"
"Block Group","060371134282","CA","060371134282","=""060371134282""","95.63","2019-2023","2022","Census","California (State)"
"Block Group","060371134283","CA","060371134283","=""060371134283""","92.29","2019-2023","2022","Census","California (State)"
"Block Group","060371151011","CA","060371151011","=""060371151011""","51.78","2019-2023","2022","Census","California (State)"
"Block Group","060371151012","CA","060371151012","=""060371151012""","70.23","2019-2023","2022","Census","California (State)"
"Block Group","060371151013","CA","060371151013","=""060371151013""","83.73","2019-2023","2022","Census","California (State)"
"Block Group","060371151031","CA","060371151031","=""060371151031""","32.62","2019-2023","2022","Census","California (State)"
"Block Group","060371151041","CA","060371151041","=""060371151041""","78.11","2019-2023","2022","Census","California (State)"
"Block Group","060371151042","CA","060371151042","=""060371151042""","87.62","2019-2023","2022","Census","California (State)"
"Block Group","060371151043","CA","060371151043","=""060371151043""","77.21","2019-2023","2022","Census","California (State)"
"Block Group","060371151044","CA","060371151044","=""060371151044""","84.48","2019-2023","2022","Census","California (State)"
"Block Group","060371152021","CA","060371152021","=""060371152021""","57.99","2019-2023","2022","Census","California (State)"
"Block Group","060371152022","CA","060371152022","=""060371152022""","79.63","2019-2023","2022","Census","California (State)"
"Block Group","060371152023","CA","060371152023","=""060371152023""","64.78","2019-2023","2022","Census","California (State)"
"Block Group","060371152031","CA","060371152031","=""060371152031""","66.42","2019-2023","2022","Census","California (State)"
"Block Group","060371152032","CA","060371152032","=""060371152032""","47.96","2019-2023","2022","Census","California (State)"
"Block Group","060371152041","CA","060371152041","=""060371152041""","87.10","2019-2023","2022","Census","California (State)"
"Block Group","060371152042","CA","060371152042","=""060371152042""","73.66","2019-2023","2022","Census","California (State)"
"Block Group","060371153011","CA","060371153011","=""060371153011""","75.59","2019-2023","2022","Census","California (State)"
"Block Group","060371153012","CA","060371153012","=""060371153012""","88.62","2019-2023","2022","Census","California (State)"
"Block Group","060371153013","CA","060371153013","=""060371153013""","74.37","2019-2023","2022","Census","California (State)"
"Block Group","060371153014","CA","060371153014","=""060371153014""","73.63","2019-2023","2022","Census","California (State)"
"Block Group","060371153021","CA","060371153021","=""060371153021""","79.76","2019-2023","2022","Census","California (State)"
"Block Group","060371153022","CA","060371153022","=""060371153022""","68.93","2019-2023","2022","Census","California (State)"
"Block Group","060371153023","CA","060371153023","=""060371153023""","89.88","2019-2023","2022","Census","California (State)"
"Block Group","060371154011","CA","060371154011","=""060371154011""","94.76","2019-2023","2022","Census","California (State)"
"Block Group","060371154012","CA","060371154012","=""060371154012""","81.76","2019-2023","2022","Census","California (State)"
"Block Group","060371154013","CA","060371154013","=""060371154013""","74.42","2019-2023","2022","Census","California (State)"
"Block Group","060371154014","CA","060371154014","=""060371154014""","87.72","2019-2023","2022","Census","California (State)"
"Block Group","060371154031","CA","060371154031","=""060371154031""","82.76","2019-2023","2022","Census","California (State)"
"Block Group","060371154032","CA","060371154032","=""060371154032""","69.34","2019-2023","2022","Census","California (State)"
"Block Group","060371154041","CA","060371154041","=""060371154041""","74.77","2019-2023","2022","Census","California (State)"
"Block Group","060371154042","CA","060371154042","=""060371154042""","79.73","2019-2023","2022","Census","California (State)"
"Block Group","060371171011","CA","060371171011","=""060371171011""","83.85","2019-2023","2022","Census","California (State)"
"Block Group","060371171012","CA","060371171012","=""060371171012""","85.41","2019-2023","2022","Census","California (State)"
"Block Group","060371171013","CA","060371171013","=""060371171013""","57.23","2019-2023","2022","Census","California (State)"
"Block Group","060371171021","CA","060371171021","=""060371171021""","88.22","2019-2023","2022","Census","California (State)"
"Block Group","060371171022","CA","060371171022","=""060371171022""","82.57","2019-2023","2022","Census","California (State)"
"Block Group","060371172011","CA","060371172011","=""060371172011""","85.77","2019-2023","2022","Census","California (State)"
"Block Group","060371172012","CA","060371172012","=""060371172012""","73.47","2019-2023","2022","Census","California (State)"
"Block Group","060371172013","CA","060371172013","=""060371172013""","60.27","2019-2023","2022","Census","California (State)"
"Block Group","060371172021","CA","060371172021","=""060371172021""","93.50","2019-2023","2022","Census","California (State)"
"Block Group","060371172022","CA","060371172022","=""060371172022""","67.93","2019-2023","2022","Census","California (State)"
"Block Group","060371173011","CA","060371173011","=""060371173011""","93.28","2019-2023","2022","Census","California (State)"
"Block Group","060371173012","CA","060371173012","=""060371173012""","80.21","2019-2023","2022","Census","California (State)"
"Block Group","060371173013","CA","060371173013","=""060371173013""","82.02","2019-2023","2022","Census","California (State)"
"Block Group","060371173021","CA","060371173021","=""060371173021""","72.82","2019-2023","2022","Census","California (State)"
"Block Group","060371173022","CA","060371173022","=""060371173022""","82.78","2019-2023","2022","Census","California (State)"
"Block Group","060371173023","CA","060371173023","=""060371173023""","71.73","2019-2023","2022","Census","California (State)"
"Block Group","060371173024","CA","060371173024","=""060371173024""","79.82","2019-2023","2022","Census","California (State)"
"Block Group","060371173031","CA","060371173031","=""060371173031""","88.21","2019-2023","2022","Census","California (State)"
"Block Group","060371173032","CA","060371173032","=""060371173032""","73.32","2019-2023","2022","Census","California (State)"
"Block Group","060371174041","CA","060371174041","=""060371174041""","65.50","2019-2023","2022","Census","California (State)"
"Block Group","060371174042","CA","060371174042","=""060371174042""","65.79","2019-2023","2022","Census","California (State)"
"Block Group","060371174043","CA","060371174043","=""060371174043""","85.87","2019-2023","2022","Census","California (State)"
"Block Group","060371174051","CA","060371174051","=""060371174051""","71.66","2019-2023","2022","Census","California (State)"
"Block Group","060371174052","CA","060371174052","=""060371174052""","73.58","2019-2023","2022","Census","California (State)"
"Block Group","060371174071","CA","060371174071","=""060371174071""","68.00","2019-2023","2022","Census","California (State)"
"Block Group","060371174072","CA","060371174072","=""060371174072""","92.26","2019-2023","2022","Census","California (State)"
"Block Group","060371174081","CA","060371174081","=""060371174081""","84.19","2019-2023","2022","Census","California (State)"
"Block Group","060371175101","CA","060371175101","=""060371175101""","79.59","2019-2023","2022","Census","California (State)"
"Block Group","060371175102","CA","060371175102","=""060371175102""","67.01","2019-2023","2022","Census","California (State)"
"Block Group","060371175103","CA","060371175103","=""060371175103""","83.33","2019-2023","2022","Census","California (State)"
"Block Group","060371175201","CA","060371175201","=""060371175201""","77.96","2019-2023","2022","Census","California (State)"
"Block Group","060371175202","CA","060371175202","=""060371175202""","75.51","2019-2023","2022","Census","California (State)"
"Block Group","060371175301","CA","060371175301","=""060371175301""","82.81","2019-2023","2022","Census","California (State)"
"Block Group","060371175302","CA","060371175302","=""060371175302""","65.27","2019-2023","2022","Census","California (State)"
"Block Group","060371175303","CA","060371175303","=""060371175303""","89.65","2019-2023","2022","Census","California (State)"
"Block Group","060371175304","CA","060371175304","=""060371175304""","76.10","2019-2023","2022","Census","California (State)"
"Block Group","060371190011","CA","060371190011","=""060371190011""","93.13","2019-2023","2022","Census","California (State)"
"Block Group","060371190012","CA","060371190012","=""060371190012""","86.24","2019-2023","2022","Census","California (State)"
"Block Group","060371190031","CA","060371190031","=""060371190031""","73.80","2019-2023","2022","Census","California (State)"
"Block Group","060371190032","CA","060371190032","=""060371190032""","74.59","2019-2023","2022","Census","California (State)"
"Block Group","060371190033","CA","060371190033","=""060371190033""","82.52","2019-2023","2022","Census","California (State)"
"Block Group","060371190041","CA","060371190041","=""060371190041""","82.69","2019-2023","2022","Census","California (State)"
"Block Group","060371190042","CA","060371190042","=""060371190042""","85.54","2019-2023","2022","Census","California (State)"
"Block Group","060371192011","CA","060371192011","=""060371192011""","93.17","2019-2023","2022","Census","California (State)"
"Block Group","060371192012","CA","060371192012","=""060371192012""","87.65","2019-2023","2022","Census","California (State)"
"Block Group","060371192013","CA","060371192013","=""060371192013""","91.62","2019-2023","2022","Census","California (State)"
"Block Group","060371192021","CA","060371192021","=""060371192021""","95.21","2019-2023","2022","Census","California (State)"
"Block Group","060371192022","CA","060371192022","=""060371192022""","90.88","2019-2023","2022","Census","California (State)"
"Block Group","060371192023","CA","060371192023","=""060371192023""","89.10","2019-2023","2022","Census","California (State)"
"Block Group","060371193101","CA","060371193101","=""060371193101""","75.66","2019-2023","2022","Census","California (State)"
"Block Group","060371193102","CA","060371193102","=""060371193102""","80.17","2019-2023","2022","Census","California (State)"
"Block Group","060371193201","CA","060371193201","=""060371193201""","70.53","2019-2023","2022","Census","California (State)"
"Block Group","060371193202","CA","060371193202","=""060371193202""","87.17","2019-2023","2022","Census","California (State)"
"Block Group","060371193203","CA","060371193203","=""060371193203""","93.25","2019-2023","2022","Census","California (State)"
"Block Group","060371193401","CA","060371193401","=""060371193401""","64.27","2019-2023","2022","Census","California (State)"
"Block Group","060371193402","CA","060371193402","=""060371193402""","77.71","2019-2023","2022","Census","California (State)"
"Block Group","060371193411","CA","060371193411","=""060371193411""","86.03","2019-2023","2022","Census","California (State)"
