"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","060371345223","CA","060371345223","=""060371345223""","17375.18","2019-2023","2022","Census","California (State)"
"Block Group","060371347101","CA","060371347101","=""060371347101""","16084.26","2019-2023","2022","Census","California (State)"
"Block Group","060371347102","CA","060371347102","=""060371347102""","71332.57","2019-2023","2022","Census","California (State)"
"Block Group","060371347103","CA","060371347103","=""060371347103""","31279.87","2019-2023","2022","Census","California (State)"
"Block Group","060371347201","CA","060371347201","=""060371347201""","13392.79","2019-2023","2022","Census","California (State)"
"Block Group","060371347202","CA","060371347202","=""060371347202""","11871.31","2019-2023","2022","Census","California (State)"
"Block Group","060371347203","CA","060371347203","=""060371347203""","21483.06","2019-2023","2022","Census","California (State)"
"Block Group","060371348011","CA","060371348011","=""060371348011""","6969.81","2019-2023","2022","Census","California (State)"
"Block Group","060371348012","CA","060371348012","=""060371348012""","10955.39","2019-2023","2022","Census","California (State)"
"Block Group","060371348021","CA","060371348021","=""060371348021""","8370.45","2019-2023","2022","Census","California (State)"
"Block Group","060371348022","CA","060371348022","=""060371348022""","8782.97","2019-2023","2022","Census","California (State)"
"Block Group","060371349011","CA","060371349011","=""060371349011""","7374.24","2019-2023","2022","Census","California (State)"
"Block Group","060371349012","CA","060371349012","=""060371349012""","9266.93","2019-2023","2022","Census","California (State)"
"Block Group","060371349013","CA","060371349013","=""060371349013""","2845.59","2019-2023","2022","Census","California (State)"
"Block Group","060371349041","CA","060371349041","=""060371349041""","7337.83","2019-2023","2022","Census","California (State)"
"Block Group","060371349042","CA","060371349042","=""060371349042""","34530.63","2019-2023","2022","Census","California (State)"
"Block Group","060371349043","CA","060371349043","=""060371349043""","11024.00","2019-2023","2022","Census","California (State)"
"Block Group","060371349051","CA","060371349051","=""060371349051""","16432.65","2019-2023","2022","Census","California (State)"
"Block Group","060371349052","CA","060371349052","=""060371349052""","1923.20","2019-2023","2022","Census","California (State)"
"Block Group","060371349061","CA","060371349061","=""060371349061""","33181.17","2019-2023","2022","Census","California (State)"
"Block Group","060371349062","CA","060371349062","=""060371349062""","55760.33","2019-2023","2022","Census","California (State)"
"Block Group","060371349071","CA","060371349071","=""060371349071""","11803.64","2019-2023","2022","Census","California (State)"
"Block Group","060371349072","CA","060371349072","=""060371349072""","53766.93","2019-2023","2022","Census","California (State)"
"Block Group","060371351021","CA","060371351021","=""060371351021""","6848.39","2019-2023","2022","Census","California (State)"
"Block Group","060371351022","CA","060371351022","=""060371351022""","5091.28","2019-2023","2022","Census","California (State)"
"Block Group","060371351023","CA","060371351023","=""060371351023""","6298.41","2019-2023","2022","Census","California (State)"
"Block Group","060371351111","CA","060371351111","=""060371351111""","14292.56","2019-2023","2022","Census","California (State)"
"Block Group","060371351112","CA","060371351112","=""060371351112""","4786.02","2019-2023","2022","Census","California (State)"
"Block Group","060371351113","CA","060371351113","=""060371351113""","12001.55","2019-2023","2022","Census","California (State)"
"Block Group","060371351131","CA","060371351131","=""060371351131""","8218.08","2019-2023","2022","Census","California (State)"
"Block Group","060371351132","CA","060371351132","=""060371351132""","20789.21","2019-2023","2022","Census","California (State)"
"Block Group","060371351151","CA","060371351151","=""060371351151""","29667.28","2019-2023","2022","Census","California (State)"
"Block Group","060371351152","CA","060371351152","=""060371351152""","31616.14","2019-2023","2022","Census","California (State)"
"Block Group","060371351161","CA","060371351161","=""060371351161""","2502.98","2019-2023","2022","Census","California (State)"
"Block Group","060371351162","CA","060371351162","=""060371351162""","13009.60","2019-2023","2022","Census","California (State)"
"Block Group","060371352011","CA","060371352011","=""060371352011""","6106.07","2019-2023","2022","Census","California (State)"
"Block Group","060371352012","CA","060371352012","=""060371352012""","3506.83","2019-2023","2022","Census","California (State)"
"Block Group","060371352021","CA","060371352021","=""060371352021""","9072.94","2019-2023","2022","Census","California (State)"
"Block Group","060371352022","CA","060371352022","=""060371352022""","7043.80","2019-2023","2022","Census","California (State)"
"Block Group","060371352023","CA","060371352023","=""060371352023""","5772.11","2019-2023","2022","Census","California (State)"
"Block Group","060371352041","CA","060371352041","=""060371352041""","4450.83","2019-2023","2022","Census","California (State)"
"Block Group","060371352042","CA","060371352042","=""060371352042""","7026.98","2019-2023","2022","Census","California (State)"
"Block Group","060371352043","CA","060371352043","=""060371352043""","9774.17","2019-2023","2022","Census","California (State)"
"Block Group","060371352051","CA","060371352051","=""060371352051""","1566.91","2019-2023","2022","Census","California (State)"
"Block Group","060371352052","CA","060371352052","=""060371352052""","2334.92","2019-2023","2022","Census","California (State)"
"Block Group","060371370001","CA","060371370001","=""060371370001""","4574.91","2019-2023","2022","Census","California (State)"
"Block Group","060371370002","CA","060371370002","=""060371370002""","3887.17","2019-2023","2022","Census","California (State)"
"Block Group","060371371031","CA","060371371031","=""060371371031""","8216.42","2019-2023","2022","Census","California (State)"
"Block Group","060371371032","CA","060371371032","=""060371371032""","31932.12","2019-2023","2022","Census","California (State)"
"Block Group","060371371033","CA","060371371033","=""060371371033""","63837.83","2019-2023","2022","Census","California (State)"
"Block Group","060371371034","CA","060371371034","=""060371371034""","13661.31","2019-2023","2022","Census","California (State)"
"Block Group","060371371041","CA","060371371041","=""060371371041""","1521.73","2019-2023","2022","Census","California (State)"
"Block Group","060371371042","CA","060371371042","=""060371371042""","4476.77","2019-2023","2022","Census","California (State)"
"Block Group","060371372021","CA","060371372021","=""060371372021""","4562.47","2019-2023","2022","Census","California (State)"
"Block Group","060371372022","CA","060371372022","=""060371372022""","40324.93","2019-2023","2022","Census","California (State)"
"Block Group","060371372023","CA","060371372023","=""060371372023""","4539.23","2019-2023","2022","Census","California (State)"
"Block Group","060371372031","CA","060371372031","=""060371372031""","4323.28","2019-2023","2022","Census","California (State)"
"Block Group","060371372032","CA","060371372032","=""060371372032""","6868.53","2019-2023","2022","Census","California (State)"
"Block Group","060371373011","CA","060371373011","=""060371373011""","3529.18","2019-2023","2022","Census","California (State)"
"Block Group","060371373021","CA","060371373021","=""060371373021""","4847.52","2019-2023","2022","Census","California (State)"
"Block Group","060371373022","CA","060371373022","=""060371373022""","4820.73","2019-2023","2022","Census","California (State)"
"Block Group","060371374011","CA","060371374011","=""060371374011""","7917.05","2019-2023","2022","Census","California (State)"
"Block Group","060371374012","CA","060371374012","=""060371374012""","4170.35","2019-2023","2022","Census","California (State)"
"Block Group","060371374013","CA","060371374013","=""060371374013""","4877.12","2019-2023","2022","Census","California (State)"
"Block Group","060371374021","CA","060371374021","=""060371374021""","2884.13","2019-2023","2022","Census","California (State)"
"Block Group","060371374022","CA","060371374022","=""060371374022""","4174.52","2019-2023","2022","Census","California (State)"
"Block Group","060371374023","CA","060371374023","=""060371374023""","11256.15","2019-2023","2022","Census","California (State)"
"Block Group","060371375011","CA","060371375011","=""060371375011""","4273.31","2019-2023","2022","Census","California (State)"
"Block Group","060371375012","CA","060371375012","=""060371375012""","7072.28","2019-2023","2022","Census","California (State)"
"Block Group","060371375013","CA","060371375013","=""060371375013""","4963.90","2019-2023","2022","Census","California (State)"
"Block Group","060371375021","CA","060371375021","=""060371375021""","5404.13","2019-2023","2022","Census","California (State)"
"Block Group","060371375022","CA","060371375022","=""060371375022""","6988.41","2019-2023","2022","Census","California (State)"
"Block Group","060371375023","CA","060371375023","=""060371375023""","4724.93","2019-2023","2022","Census","California (State)"
"Block Group","060371375041","CA","060371375041","=""060371375041""","1274.89","2019-2023","2022","Census","California (State)"
"Block Group","060371380001","CA","060371380001","=""060371380001""","1426.39","2019-2023","2022","Census","California (State)"
"Block Group","060371380002","CA","060371380002","=""060371380002""","3303.98","2019-2023","2022","Census","California (State)"
"Block Group","060371380003","CA","060371380003","=""060371380003""","7445.87","2019-2023","2022","Census","California (State)"
"Block Group","060371390011","CA","060371390011","=""060371390011""","11852.76","2019-2023","2022","Census","California (State)"
"Block Group","060371390012","CA","060371390012","=""060371390012""","10798.37","2019-2023","2022","Census","California (State)"
"Block Group","060371390013","CA","060371390013","=""060371390013""","13728.86","2019-2023","2022","Census","California (State)"
"Block Group","060371390014","CA","060371390014","=""060371390014""","10211.70","2019-2023","2022","Census","California (State)"
"Block Group","060371392001","CA","060371392001","=""060371392001""","9372.40","2019-2023","2022","Census","California (State)"
"Block Group","060371392002","CA","060371392002","=""060371392002""","12106.80","2019-2023","2022","Census","California (State)"
"Block Group","060371392003","CA","060371392003","=""060371392003""","10929.09","2019-2023","2022","Census","California (State)"
"Block Group","060371392004","CA","060371392004","=""060371392004""","18729.43","2019-2023","2022","Census","California (State)"
"Block Group","060371393011","CA","060371393011","=""060371393011""","3096.23","2019-2023","2022","Census","California (State)"
"Block Group","060371393012","CA","060371393012","=""060371393012""","2218.58","2019-2023","2022","Census","California (State)"
"Block Group","060371393013","CA","060371393013","=""060371393013""","5912.94","2019-2023","2022","Census","California (State)"
"Block Group","060371393021","CA","060371393021","=""060371393021""","30884.91","2019-2023","2022","Census","California (State)"
"Block Group","060371393022","CA","060371393022","=""060371393022""","43973.19","2019-2023","2022","Census","California (State)"
"Block Group","060371393023","CA","060371393023","=""060371393023""","48784.55","2019-2023","2022","Census","California (State)"
"Block Group","060371393031","CA","060371393031","=""060371393031""","31027.32","2019-2023","2022","Census","California (State)"
"Block Group","060371393032","CA","060371393032","=""060371393032""","46986.49","2019-2023","2022","Census","California (State)"
"Block Group","060371393033","CA","060371393033","=""060371393033""","23861.70","2019-2023","2022","Census","California (State)"
"Block Group","060371394011","CA","060371394011","=""060371394011""","3287.46","2019-2023","2022","Census","California (State)"
"Block Group","060371394012","CA","060371394012","=""060371394012""","11673.02","2019-2023","2022","Census","California (State)"
"Block Group","060371394021","CA","060371394021","=""060371394021""","2370.54","2019-2023","2022","Census","California (State)"
"Block Group","060371394022","CA","060371394022","=""060371394022""","3835.01","2019-2023","2022","Census","California (State)"
"Block Group","060371394023","CA","060371394023","=""060371394023""","3189.46","2019-2023","2022","Census","California (State)"
"Block Group","060371395021","CA","060371395021","=""060371395021""","10186.41","2019-2023","2022","Census","California (State)"
"Block Group","060371395022","CA","060371395022","=""060371395022""","6174.62","2019-2023","2022","Census","California (State)"
"Block Group","060371395041","CA","060371395041","=""060371395041""","32566.85","2019-2023","2022","Census","California (State)"
"Block Group","060371395042","CA","060371395042","=""060371395042""","36346.09","2019-2023","2022","Census","California (State)"
"Block Group","060371395051","CA","060371395051","=""060371395051""","32660.75","2019-2023","2022","Census","California (State)"
"Block Group","060371395052","CA","060371395052","=""060371395052""","44125.67","2019-2023","2022","Census","California (State)"
"Block Group","060371395061","CA","060371395061","=""060371395061""","43183.62","2019-2023","2022","Census","California (State)"
"Block Group","060371395062","CA","060371395062","=""060371395062""","44689.43","2019-2023","2022","Census","California (State)"
"Block Group","060371396001","CA","060371396001","=""060371396001""","5271.07","2019-2023","2022","Census","California (State)"
"Block Group","060371396002","CA","060371396002","=""060371396002""","5916.08","2019-2023","2022","Census","California (State)"
"Block Group","060371396003","CA","060371396003","=""060371396003""","4797.70","2019-2023","2022","Census","California (State)"
"Block Group","060371397011","CA","060371397011","=""060371397011""","3376.20","2019-2023","2022","Census","California (State)"
"Block Group","060371397012","CA","060371397012","=""060371397012""","5645.15","2019-2023","2022","Census","California (State)"
"Block Group","060371397013","CA","060371397013","=""060371397013""","3835.30","2019-2023","2022","Census","California (State)"
"Block Group","060371397014","CA","060371397014","=""060371397014""","3604.59","2019-2023","2022","Census","California (State)"
"Block Group","060371397015","CA","060371397015","=""060371397015""","4602.64","2019-2023","2022","Census","California (State)"
"Block Group","060371397031","CA","060371397031","=""060371397031""","1398.81","2019-2023","2022","Census","California (State)"
"Block Group","060371397041","CA","060371397041","=""060371397041""","1280.79","2019-2023","2022","Census","California (State)"
"Block Group","060371397051","CA","060371397051","=""060371397051""","4408.05","2019-2023","2022","Census","California (State)"
"Block Group","060371397052","CA","060371397052","=""060371397052""","4299.37","2019-2023","2022","Census","California (State)"
"Block Group","060371397053","CA","060371397053","=""060371397053""","2270.29","2019-2023","2022","Census","California (State)"
"Block Group","060371398011","CA","060371398011","=""060371398011""","1753.63","2019-2023","2022","Census","California (State)"
"Block Group","060371398012","CA","060371398012","=""060371398012""","3192.74","2019-2023","2022","Census","California (State)"
"Block Group","060371398021","CA","060371398021","=""060371398021""","2344.13","2019-2023","2022","Census","California (State)"
"Block Group","060371398022","CA","060371398022","=""060371398022""","1305.81","2019-2023","2022","Census","California (State)"
"Block Group","060371411011","CA","060371411011","=""060371411011""","11989.83","2019-2023","2022","Census","California (State)"
"Block Group","060371411012","CA","060371411012","=""060371411012""","45670.88","2019-2023","2022","Census","California (State)"
"Block Group","060371411013","CA","060371411013","=""060371411013""","10455.84","2019-2023","2022","Census","California (State)"
"Block Group","060371411021","CA","060371411021","=""060371411021""","9432.88","2019-2023","2022","Census","California (State)"
"Block Group","060371411022","CA","060371411022","=""060371411022""","10312.14","2019-2023","2022","Census","California (State)"
"Block Group","060371412011","CA","060371412011","=""060371412011""","27308.45","2019-2023","2022","Census","California (State)"
"Block Group","060371412012","CA","060371412012","=""060371412012""","13426.21","2019-2023","2022","Census","California (State)"
"Block Group","060371412013","CA","060371412013","=""060371412013""","7341.18","2019-2023","2022","Census","California (State)"
"Block Group","060371412021","CA","060371412021","=""060371412021""","5552.63","2019-2023","2022","Census","California (State)"
"Block Group","060371412022","CA","060371412022","=""060371412022""","24337.07","2019-2023","2022","Census","California (State)"
"Block Group","060371412023","CA","060371412023","=""060371412023""","11559.93","2019-2023","2022","Census","California (State)"
"Block Group","060371413031","CA","060371413031","=""060371413031""","34315.55","2019-2023","2022","Census","California (State)"
"Block Group","060371413032","CA","060371413032","=""060371413032""","26300.45","2019-2023","2022","Census","California (State)"
"Block Group","060371413041","CA","060371413041","=""060371413041""","10587.41","2019-2023","2022","Census","California (State)"
"Block Group","060371413042","CA","060371413042","=""060371413042""","10926.82","2019-2023","2022","Census","California (State)"
"Block Group","060371413051","CA","060371413051","=""060371413051""","10958.94","2019-2023","2022","Census","California (State)"
"Block Group","060371413052","CA","060371413052","=""060371413052""","10851.10","2019-2023","2022","Census","California (State)"
"Block Group","060371413061","CA","060371413061","=""060371413061""","11491.15","2019-2023","2022","Census","California (State)"
"Block Group","060371413062","CA","060371413062","=""060371413062""","15904.57","2019-2023","2022","Census","California (State)"
"Block Group","060371414001","CA","060371414001","=""060371414001""","9421.82","2019-2023","2022","Census","California (State)"
"Block Group","060371414002","CA","060371414002","=""060371414002""","5983.29","2019-2023","2022","Census","California (State)"
"Block Group","060371414003","CA","060371414003","=""060371414003""","5401.69","2019-2023","2022","Census","California (State)"
"Block Group","060371415001","CA","060371415001","=""060371415001""","2283.03","2019-2023","2022","Census","California (State)"
"Block Group","060371416001","CA","060371416001","=""060371416001""","1795.86","2019-2023","2022","Census","California (State)"
"Block Group","060371416002","CA","060371416002","=""060371416002""","5364.64","2019-2023","2022","Census","California (State)"
"Block Group","060371416003","CA","060371416003","=""060371416003""","2968.10","2019-2023","2022","Census","California (State)"
"Block Group","060371417001","CA","060371417001","=""060371417001""","7221.35","2019-2023","2022","Census","California (State)"
"Block Group","060371417002","CA","060371417002","=""060371417002""","1815.02","2019-2023","2022","Census","California (State)"
"Block Group","060371417003","CA","060371417003","=""060371417003""","2605.77","2019-2023","2022","Census","California (State)"
"Block Group","060371431011","CA","060371431011","=""060371431011""","2466.08","2019-2023","2022","Census","California (State)"
"Block Group","060371431012","CA","060371431012","=""060371431012""","8174.37","2019-2023","2022","Census","California (State)"
"Block Group","060371431021","CA","060371431021","=""060371431021""","14393.16","2019-2023","2022","Census","California (State)"
"Block Group","060371432001","CA","060371432001","=""060371432001""","21051.61","2019-2023","2022","Census","California (State)"
"Block Group","060371432002","CA","060371432002","=""060371432002""","7957.40","2019-2023","2022","Census","California (State)"
"Block Group","060371432003","CA","060371432003","=""060371432003""","7435.02","2019-2023","2022","Census","California (State)"
"Block Group","060371433011","CA","060371433011","=""060371433011""","5138.89","2019-2023","2022","Census","California (State)"
"Block Group","060371433012","CA","060371433012","=""060371433012""","23888.22","2019-2023","2022","Census","California (State)"
"Block Group","060371433021","CA","060371433021","=""060371433021""","4787.15","2019-2023","2022","Census","California (State)"
"Block Group","060371433022","CA","060371433022","=""060371433022""","8741.08","2019-2023","2022","Census","California (State)"
"Block Group","060371433023","CA","060371433023","=""060371433023""","11398.62","2019-2023","2022","Census","California (State)"
"Block Group","060371434011","CA","060371434011","=""060371434011""","13603.06","2019-2023","2022","Census","California (State)"
"Block Group","060371434012","CA","060371434012","=""060371434012""","10229.79","2019-2023","2022","Census","California (State)"
"Block Group","060371434013","CA","060371434013","=""060371434013""","11713.81","2019-2023","2022","Census","California (State)"
"Block Group","060371434021","CA","060371434021","=""060371434021""","12478.89","2019-2023","2022","Census","California (State)"
"Block Group","060371434022","CA","060371434022","=""060371434022""","2319.15","2019-2023","2022","Census","California (State)"
"Block Group","060371435001","CA","060371435001","=""060371435001""","12191.77","2019-2023","2022","Census","California (State)"
"Block Group","060371435002","CA","060371435002","=""060371435002""","10624.86","2019-2023","2022","Census","California (State)"
"Block Group","060371435003","CA","060371435003","=""060371435003""","16853.22","2019-2023","2022","Census","California (State)"
"Block Group","060371435004","CA","060371435004","=""060371435004""","8251.33","2019-2023","2022","Census","California (State)"
"Block Group","060371436021","CA","060371436021","=""060371436021""","8969.71","2019-2023","2022","Census","California (State)"
"Block Group","060371436022","CA","060371436022","=""060371436022""","10650.49","2019-2023","2022","Census","California (State)"
"Block Group","060371436023","CA","060371436023","=""060371436023""","13613.07","2019-2023","2022","Census","California (State)"
"Block Group","060371436031","CA","060371436031","=""060371436031""","15627.46","2019-2023","2022","Census","California (State)"
"Block Group","060371436032","CA","060371436032","=""060371436032""","8835.16","2019-2023","2022","Census","California (State)"
"Block Group","060371436051","CA","060371436051","=""060371436051""","15663.41","2019-2023","2022","Census","California (State)"
"Block Group","060371436061","CA","060371436061","=""060371436061""","19730.79","2019-2023","2022","Census","California (State)"
"Block Group","060371437001","CA","060371437001","=""060371437001""","3884.70","2019-2023","2022","Census","California (State)"
"Block Group","060371437002","CA","060371437002","=""060371437002""","2798.42","2019-2023","2022","Census","California (State)"
"Block Group","060371437003","CA","060371437003","=""060371437003""","1998.42","2019-2023","2022","Census","California (State)"
"Block Group","060371438011","CA","060371438011","=""060371438011""","5061.21","2019-2023","2022","Census","California (State)"
"Block Group","060371438012","CA","060371438012","=""060371438012""","7651.16","2019-2023","2022","Census","California (State)"
"Block Group","060371438021","CA","060371438021","=""060371438021""","7461.14","2019-2023","2022","Census","California (State)"
"Block Group","060371438022","CA","060371438022","=""060371438022""","4396.87","2019-2023","2022","Census","California (State)"
"Block Group","060371439011","CA","060371439011","=""060371439011""","3288.04","2019-2023","2022","Census","California (State)"
"Block Group","060371439012","CA","060371439012","=""060371439012""","2871.87","2019-2023","2022","Census","California (State)"
"Block Group","060371439013","CA","060371439013","=""060371439013""","1245.01","2019-2023","2022","Census","California (State)"
"Block Group","060371439021","CA","060371439021","=""060371439021""","11207.01","2019-2023","2022","Census","California (State)"
"Block Group","060371439022","CA","060371439022","=""060371439022""","1822.82","2019-2023","2022","Census","California (State)"
"Block Group","060371810001","CA","060371810001","=""060371810001""","1172.48","2019-2023","2022","Census","California (State)"
"Block Group","060371810002","CA","060371810002","=""060371810002""","3264.24","2019-2023","2022","Census","California (State)"
"Block Group","060371810003","CA","060371810003","=""060371810003""","10474.08","2019-2023","2022","Census","California (State)"
"Block Group","060371810004","CA","060371810004","=""060371810004""","5258.01","2019-2023","2022","Census","California (State)"
"Block Group","060371810005","CA","060371810005","=""060371810005""","5803.72","2019-2023","2022","Census","California (State)"
"Block Group","060371813001","CA","060371813001","=""060371813001""","11436.91","2019-2023","2022","Census","California (State)"
"Block Group","060371813002","CA","060371813002","=""060371813002""","3626.43","2019-2023","2022","Census","California (State)"
"Block Group","060371813003","CA","060371813003","=""060371813003""","9006.97","2019-2023","2022","Census","California (State)"
"Block Group","060371814001","CA","060371814001","=""060371814001""","11345.31","2019-2023","2022","Census","California (State)"
"Block Group","060371814002","CA","060371814002","=""060371814002""","18361.89","2019-2023","2022","Census","California (State)"
"Block Group","060371814003","CA","060371814003","=""060371814003""","11858.23","2019-2023","2022","Census","California (State)"
"Block Group","060371815001","CA","060371815001","=""060371815001""","8854.55","2019-2023","2022","Census","California (State)"
"Block Group","060371815002","CA","060371815002","=""060371815002""","11227.03","2019-2023","2022","Census","California (State)"
"Block Group","060371815003","CA","060371815003","=""060371815003""","8397.84","2019-2023","2022","Census","California (State)"
"Block Group","060371816001","CA","060371816001","=""060371816001""","7376.35","2019-2023","2022","Census","California (State)"
"Block Group","060371816002","CA","060371816002","=""060371816002""","12198.03","2019-2023","2022","Census","California (State)"
"Block Group","060371831011","CA","060371831011","=""060371831011""","4990.34","2019-2023","2022","Census","California (State)"
"Block Group","060371831012","CA","060371831012","=""060371831012""","9297.13","2019-2023","2022","Census","California (State)"
"Block Group","060371831013","CA","060371831013","=""060371831013""","9355.01","2019-2023","2022","Census","California (State)"
"Block Group","060371831031","CA","060371831031","=""060371831031""","20258.45","2019-2023","2022","Census","California (State)"
"Block Group","060371831032","CA","060371831032","=""060371831032""","15564.39","2019-2023","2022","Census","California (State)"
"Block Group","060371831041","CA","060371831041","=""060371831041""","7587.08","2019-2023","2022","Census","California (State)"
"Block Group","060371832201","CA","060371832201","=""060371832201""","9918.45","2019-2023","2022","Census","California (State)"
"Block Group","060371832202","CA","060371832202","=""060371832202""","14819.88","2019-2023","2022","Census","California (State)"
"Block Group","060371832203","CA","060371832203","=""060371832203""","16979.92","2019-2023","2022","Census","California (State)"
"Block Group","060371832211","CA","060371832211","=""060371832211""","5865.23","2019-2023","2022","Census","California (State)"
"Block Group","060371832212","CA","060371832212","=""060371832212""","14836.44","2019-2023","2022","Census","California (State)"
"Block Group","060371832221","CA","060371832221","=""060371832221""","10666.70","2019-2023","2022","Census","California (State)"
"Block Group","060371832222","CA","060371832222","=""060371832222""","11898.42","2019-2023","2022","Census","California (State)"
"Block Group","060371832223","CA","060371832223","=""060371832223""","7302.17","2019-2023","2022","Census","California (State)"
"Block Group","060371833001","CA","060371833001","=""060371833001""","14316.35","2019-2023","2022","Census","California (State)"
"Block Group","060371833002","CA","060371833002","=""060371833002""","19211.80","2019-2023","2022","Census","California (State)"
"Block Group","060371833003","CA","060371833003","=""060371833003""","13044.30","2019-2023","2022","Census","California (State)"
"Block Group","060371834011","CA","060371834011","=""060371834011""","15236.70","2019-2023","2022","Census","California (State)"
"Block Group","060371834012","CA","060371834012","=""060371834012""","11815.94","2019-2023","2022","Census","California (State)"
"Block Group","060371834021","CA","060371834021","=""060371834021""","11832.19","2019-2023","2022","Census","California (State)"
"Block Group","060371834022","CA","060371834022","=""060371834022""","19811.79","2019-2023","2022","Census","California (State)"
"Block Group","060371835101","CA","060371835101","=""060371835101""","12577.97","2019-2023","2022","Census","California (State)"
"Block Group","060371835102","CA","060371835102","=""060371835102""","12592.54","2019-2023","2022","Census","California (State)"
"Block Group","060371835201","CA","060371835201","=""060371835201""","14977.25","2019-2023","2022","Census","California (State)"
"Block Group","060371835202","CA","060371835202","=""060371835202""","30509.09","2019-2023","2022","Census","California (State)"
"Block Group","060371836101","CA","060371836101","=""060371836101""","18030.97","2019-2023","2022","Census","California (State)"
"Block Group","060371836102","CA","060371836102","=""060371836102""","20113.12","2019-2023","2022","Census","California (State)"
"Block Group","060371836201","CA","060371836201","=""060371836201""","18589.65","2019-2023","2022","Census","California (State)"
"Block Group","060371836202","CA","060371836202","=""060371836202""","8664.98","2019-2023","2022","Census","California (State)"
"Block Group","060371837011","CA","060371837011","=""060371837011""","20110.68","2019-2023","2022","Census","California (State)"
"Block Group","060371837012","CA","060371837012","=""060371837012""","10757.85","2019-2023","2022","Census","California (State)"
"Block Group","060371837013","CA","060371837013","=""060371837013""","21148.72","2019-2023","2022","Census","California (State)"
"Block Group","060371837021","CA","060371837021","=""060371837021""","11908.48","2019-2023","2022","Census","California (State)"
"Block Group","060371837022","CA","060371837022","=""060371837022""","6157.76","2019-2023","2022","Census","California (State)"
"Block Group","060371838101","CA","060371838101","=""060371838101""","23665.75","2019-2023","2022","Census","California (State)"
"Block Group","060371838102","CA","060371838102","=""060371838102""","23486.03","2019-2023","2022","Census","California (State)"
"Block Group","060371838201","CA","060371838201","=""060371838201""","34085.72","2019-2023","2022","Census","California (State)"
"Block Group","060371838202","CA","060371838202","=""060371838202""","26233.82","2019-2023","2022","Census","California (State)"
"Block Group","060371851011","CA","060371851011","=""060371851011""","6948.55","2019-2023","2022","Census","California (State)"
"Block Group","060371851012","CA","060371851012","=""060371851012""","8095.59","2019-2023","2022","Census","California (State)"
"Block Group","060371851021","CA","060371851021","=""060371851021""","4270.50","2019-2023","2022","Census","California (State)"
"Block Group","060371851022","CA","060371851022","=""060371851022""","8410.73","2019-2023","2022","Census","California (State)"
"Block Group","060371852021","CA","060371852021","=""060371852021""","4293.24","2019-2023","2022","Census","California (State)"
"Block Group","060371852022","CA","060371852022","=""060371852022""","16128.78","2019-2023","2022","Census","California (State)"
"Block Group","060371852023","CA","060371852023","=""060371852023""","10883.64","2019-2023","2022","Census","California (State)"
"Block Group","060371852031","CA","060371852031","=""060371852031""","11365.84","2019-2023","2022","Census","California (State)"
"Block Group","060371852032","CA","060371852032","=""060371852032""","12209.71","2019-2023","2022","Census","California (State)"
"Block Group","060371852041","CA","060371852041","=""060371852041""","5211.45","2019-2023","2022","Census","California (State)"
"Block Group","060371852042","CA","060371852042","=""060371852042""","4723.84","2019-2023","2022","Census","California (State)"
"Block Group","060371853101","CA","060371853101","=""060371853101""","13809.45","2019-2023","2022","Census","California (State)"
"Block Group","060371853102","CA","060371853102","=""060371853102""","22078.64","2019-2023","2022","Census","California (State)"
"Block Group","060371853201","CA","060371853201","=""060371853201""","20962.65","2019-2023","2022","Census","California (State)"
"Block Group","060371853202","CA","060371853202","=""060371853202""","8797.13","2019-2023","2022","Census","California (State)"
"Block Group","060371861001","CA","060371861001","=""060371861001""","8217.08","2019-2023","2022","Census","California (State)"
"Block Group","060371861002","CA","060371861002","=""060371861002""","13792.51","2019-2023","2022","Census","California (State)"
"Block Group","060371861003","CA","060371861003","=""060371861003""","8117.59","2019-2023","2022","Census","California (State)"
"Block Group","060371861004","CA","060371861004","=""060371861004""","7041.20","2019-2023","2022","Census","California (State)"
"Block Group","060371862011","CA","060371862011","=""060371862011""","27281.78","2019-2023","2022","Census","California (State)"
"Block Group","060371862012","CA","060371862012","=""060371862012""","14588.60","2019-2023","2022","Census","California (State)"
"Block Group","060371862021","CA","060371862021","=""060371862021""","8222.22","2019-2023","2022","Census","California (State)"
"Block Group","060371862022","CA","060371862022","=""060371862022""","14200.80","2019-2023","2022","Census","California (State)"
"Block Group","060371862031","CA","060371862031","=""060371862031""","6493.36","2019-2023","2022","Census","California (State)"
"Block Group","060371862032","CA","060371862032","=""060371862032""","13043.34","2019-2023","2022","Census","California (State)"
"Block Group","060371863011","CA","060371863011","=""060371863011""","2571.43","2019-2023","2022","Census","California (State)"
"Block Group","060371863012","CA","060371863012","=""060371863012""","39885.88","2019-2023","2022","Census","California (State)"
"Block Group","060371863013","CA","060371863013","=""060371863013""","35936.37","2019-2023","2022","Census","California (State)"
"Block Group","060371863021","CA","060371863021","=""060371863021""","7074.04","2019-2023","2022","Census","California (State)"
"Block Group","060371863022","CA","060371863022","=""060371863022""","5743.90","2019-2023","2022","Census","California (State)"
"Block Group","060371863023","CA","060371863023","=""060371863023""","9467.66","2019-2023","2022","Census","California (State)"
