"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190044224","AZ","040190044224","=""040190044224""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044231","AZ","040190044231","=""040190044231""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044232","AZ","040190044232","=""040190044232""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044241","AZ","040190044241","=""040190044241""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044242","AZ","040190044242","=""040190044242""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044251","AZ","040190044251","=""040190044251""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044252","AZ","040190044252","=""040190044252""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044253","AZ","040190044253","=""040190044253""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044261","AZ","040190044261","=""040190044261""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044271","AZ","040190044271","=""040190044271""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044272","AZ","040190044272","=""040190044272""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044281","AZ","040190044281","=""040190044281""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044282","AZ","040190044282","=""040190044282""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190044291","AZ","040190044291","=""040190044291""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
