"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040136118001","AZ","040136118001","=""040136118001""","78.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136118002","AZ","040136118002","=""040136118002""","68.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136118003","AZ","040136118003","=""040136118003""","75.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136118004","AZ","040136118004","=""040136118004""","69.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136119001","AZ","040136119001","=""040136119001""","76.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136119002","AZ","040136119002","=""040136119002""","66.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136120001","AZ","040136120001","=""040136120001""","70.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136120002","AZ","040136120002","=""040136120002""","65.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136120003","AZ","040136120003","=""040136120003""","74.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136122001","AZ","040136122001","=""040136122001""","65.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136122002","AZ","040136122002","=""040136122002""","62.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136123011","AZ","040136123011","=""040136123011""","92.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136123012","AZ","040136123012","=""040136123012""","60.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136123021","AZ","040136123021","=""040136123021""","57.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136123022","AZ","040136123022","=""040136123022""","69.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136123023","AZ","040136123023","=""040136123023""","78.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136124011","AZ","040136124011","=""040136124011""","66.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136124012","AZ","040136124012","=""040136124012""","74.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136124021","AZ","040136124021","=""040136124021""","63.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136124022","AZ","040136124022","=""040136124022""","64.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136125001","AZ","040136125001","=""040136125001""","55.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136125002","AZ","040136125002","=""040136125002""","67.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136125003","AZ","040136125003","=""040136125003""","58.89","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136126001","AZ","040136126001","=""040136126001""","62.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136126002","AZ","040136126002","=""040136126002""","63.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136127001","AZ","040136127001","=""040136127001""","61.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136127002","AZ","040136127002","=""040136127002""","80.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136128001","AZ","040136128001","=""040136128001""","73.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136129001","AZ","040136129001","=""040136129001""","73.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136129002","AZ","040136129002","=""040136129002""","78.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040136130001","AZ","040136130001","=""040136130001""","61.83","2019-2023","2022","Census","Arizona (State)"
