"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","040210013062","AZ","040210013062","=""040210013062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013063","AZ","040210013063","=""040210013063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014031","AZ","040210014031","=""040210014031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014032","AZ","040210014032","=""040210014032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014033","AZ","040210014033","=""040210014033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014041","AZ","040210014041","=""040210014041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014042","AZ","040210014042","=""040210014042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014051","AZ","040210014051","=""040210014051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014052","AZ","040210014052","=""040210014052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014053","AZ","040210014053","=""040210014053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014061","AZ","040210014061","=""040210014061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014062","AZ","040210014062","=""040210014062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014063","AZ","040210014063","=""040210014063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014071","AZ","040210014071","=""040210014071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014072","AZ","040210014072","=""040210014072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014081","AZ","040210014081","=""040210014081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014082","AZ","040210014082","=""040210014082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015001","AZ","040210015001","=""040210015001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015002","AZ","040210015002","=""040210015002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015003","AZ","040210015003","=""040210015003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016001","AZ","040210016001","=""040210016001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016002","AZ","040210016002","=""040210016002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016003","AZ","040210016003","=""040210016003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016004","AZ","040210016004","=""040210016004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017011","AZ","040210017011","=""040210017011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017021","AZ","040210017021","=""040210017021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017022","AZ","040210017022","=""040210017022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017031","AZ","040210017031","=""040210017031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017032","AZ","040210017032","=""040210017032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017041","AZ","040210017041","=""040210017041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017042","AZ","040210017042","=""040210017042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017043","AZ","040210017043","=""040210017043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017051","AZ","040210017051","=""040210017051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017052","AZ","040210017052","=""040210017052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017053","AZ","040210017053","=""040210017053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017061","AZ","040210017061","=""040210017061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017062","AZ","040210017062","=""040210017062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017071","AZ","040210017071","=""040210017071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017072","AZ","040210017072","=""040210017072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017081","AZ","040210017081","=""040210017081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017082","AZ","040210017082","=""040210017082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017091","AZ","040210017091","=""040210017091""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017092","AZ","040210017092","=""040210017092""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017101","AZ","040210017101","=""040210017101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017102","AZ","040210017102","=""040210017102""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017111","AZ","040210017111","=""040210017111""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017112","AZ","040210017112","=""040210017112""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210019001","AZ","040210019001","=""040210019001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210019002","AZ","040210019002","=""040210019002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020011","AZ","040210020011","=""040210020011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020012","AZ","040210020012","=""040210020012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020021","AZ","040210020021","=""040210020021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020022","AZ","040210020022","=""040210020022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020031","AZ","040210020031","=""040210020031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020032","AZ","040210020032","=""040210020032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020033","AZ","040210020033","=""040210020033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021011","AZ","040210021011","=""040210021011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021012","AZ","040210021012","=""040210021012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021013","AZ","040210021013","=""040210021013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021014","AZ","040210021014","=""040210021014""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021021","AZ","040210021021","=""040210021021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021022","AZ","040210021022","=""040210021022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021031","AZ","040210021031","=""040210021031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021032","AZ","040210021032","=""040210021032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021033","AZ","040210021033","=""040210021033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022001","AZ","040210022001","=""040210022001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022002","AZ","040210022002","=""040210022002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022003","AZ","040210022003","=""040210022003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022004","AZ","040210022004","=""040210022004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023001","AZ","040210023001","=""040210023001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023002","AZ","040210023002","=""040210023002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023003","AZ","040210023003","=""040210023003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024001","AZ","040210024001","=""040210024001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024002","AZ","040210024002","=""040210024002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024003","AZ","040210024003","=""040210024003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412001","AZ","040219412001","=""040219412001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412002","AZ","040219412002","=""040219412002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412003","AZ","040219412003","=""040219412003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412004","AZ","040219412004","=""040219412004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219413001","AZ","040219413001","=""040219413001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219413002","AZ","040219413002","=""040219413002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414001","AZ","040219414001","=""040219414001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414002","AZ","040219414002","=""040219414002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414003","AZ","040219414003","=""040219414003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414004","AZ","040219414004","=""040219414004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414005","AZ","040219414005","=""040219414005""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660001","AZ","040239660001","=""040239660001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660002","AZ","040239660002","=""040239660002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660003","AZ","040239660003","=""040239660003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661011","AZ","040239661011","=""040239661011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661012","AZ","040239661012","=""040239661012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661013","AZ","040239661013","=""040239661013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661031","AZ","040239661031","=""040239661031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661041","AZ","040239661041","=""040239661041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661042","AZ","040239661042","=""040239661042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661043","AZ","040239661043","=""040239661043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661044","AZ","040239661044","=""040239661044""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661045","AZ","040239661045","=""040239661045""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661051","AZ","040239661051","=""040239661051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661052","AZ","040239661052","=""040239661052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661053","AZ","040239661053","=""040239661053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661054","AZ","040239661054","=""040239661054""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661055","AZ","040239661055","=""040239661055""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661056","AZ","040239661056","=""040239661056""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662001","AZ","040239662001","=""040239662001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662002","AZ","040239662002","=""040239662002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662003","AZ","040239662003","=""040239662003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663011","AZ","040239663011","=""040239663011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663012","AZ","040239663012","=""040239663012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663013","AZ","040239663013","=""040239663013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663021","AZ","040239663021","=""040239663021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663022","AZ","040239663022","=""040239663022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663023","AZ","040239663023","=""040239663023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664011","AZ","040239664011","=""040239664011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664012","AZ","040239664012","=""040239664012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664021","AZ","040239664021","=""040239664021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664022","AZ","040239664022","=""040239664022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664023","AZ","040239664023","=""040239664023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664024","AZ","040239664024","=""040239664024""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002021","AZ","040250002021","=""040250002021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002022","AZ","040250002022","=""040250002022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002023","AZ","040250002023","=""040250002023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002024","AZ","040250002024","=""040250002024""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002031","AZ","040250002031","=""040250002031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002032","AZ","040250002032","=""040250002032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002041","AZ","040250002041","=""040250002041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002042","AZ","040250002042","=""040250002042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002043","AZ","040250002043","=""040250002043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002044","AZ","040250002044","=""040250002044""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250003001","AZ","040250003001","=""040250003001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250003002","AZ","040250003002","=""040250003002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004011","AZ","040250004011","=""040250004011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004012","AZ","040250004012","=""040250004012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004013","AZ","040250004013","=""040250004013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004014","AZ","040250004014","=""040250004014""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004021","AZ","040250004021","=""040250004021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004022","AZ","040250004022","=""040250004022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250005001","AZ","040250005001","=""040250005001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250005002","AZ","040250005002","=""040250005002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006041","AZ","040250006041","=""040250006041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006042","AZ","040250006042","=""040250006042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006043","AZ","040250006043","=""040250006043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006051","AZ","040250006051","=""040250006051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006052","AZ","040250006052","=""040250006052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006053","AZ","040250006053","=""040250006053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006061","AZ","040250006061","=""040250006061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006062","AZ","040250006062","=""040250006062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006071","AZ","040250006071","=""040250006071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006072","AZ","040250006072","=""040250006072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006081","AZ","040250006081","=""040250006081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006082","AZ","040250006082","=""040250006082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006091","AZ","040250006091","=""040250006091""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006092","AZ","040250006092","=""040250006092""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006101","AZ","040250006101","=""040250006101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006102","AZ","040250006102","=""040250006102""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007001","AZ","040250007001","=""040250007001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007002","AZ","040250007002","=""040250007002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007003","AZ","040250007003","=""040250007003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008011","AZ","040250008011","=""040250008011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008012","AZ","040250008012","=""040250008012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008013","AZ","040250008013","=""040250008013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008021","AZ","040250008021","=""040250008021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008022","AZ","040250008022","=""040250008022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009001","AZ","040250009001","=""040250009001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009002","AZ","040250009002","=""040250009002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009003","AZ","040250009003","=""040250009003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009004","AZ","040250009004","=""040250009004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010011","AZ","040250010011","=""040250010011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010012","AZ","040250010012","=""040250010012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010013","AZ","040250010013","=""040250010013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010014","AZ","040250010014","=""040250010014""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010021","AZ","040250010021","=""040250010021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010022","AZ","040250010022","=""040250010022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010023","AZ","040250010023","=""040250010023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011011","AZ","040250011011","=""040250011011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011012","AZ","040250011012","=""040250011012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011013","AZ","040250011013","=""040250011013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011021","AZ","040250011021","=""040250011021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011022","AZ","040250011022","=""040250011022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011023","AZ","040250011023","=""040250011023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012001","AZ","040250012001","=""040250012001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012002","AZ","040250012002","=""040250012002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012003","AZ","040250012003","=""040250012003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250013001","AZ","040250013001","=""040250013001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014011","AZ","040250014011","=""040250014011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014021","AZ","040250014021","=""040250014021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014022","AZ","040250014022","=""040250014022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014023","AZ","040250014023","=""040250014023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014031","AZ","040250014031","=""040250014031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014032","AZ","040250014032","=""040250014032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015001","AZ","040250015001","=""040250015001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015002","AZ","040250015002","=""040250015002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015003","AZ","040250015003","=""040250015003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016011","AZ","040250016011","=""040250016011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016012","AZ","040250016012","=""040250016012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016013","AZ","040250016013","=""040250016013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016021","AZ","040250016021","=""040250016021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016022","AZ","040250016022","=""040250016022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016023","AZ","040250016023","=""040250016023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016031","AZ","040250016031","=""040250016031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016032","AZ","040250016032","=""040250016032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016033","AZ","040250016033","=""040250016033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017011","AZ","040250017011","=""040250017011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017012","AZ","040250017012","=""040250017012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017013","AZ","040250017013","=""040250017013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017021","AZ","040250017021","=""040250017021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017022","AZ","040250017022","=""040250017022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017023","AZ","040250017023","=""040250017023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017031","AZ","040250017031","=""040250017031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017032","AZ","040250017032","=""040250017032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018011","AZ","040250018011","=""040250018011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018012","AZ","040250018012","=""040250018012""","957","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018021","AZ","040250018021","=""040250018021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018022","AZ","040250018022","=""040250018022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250018023","AZ","040250018023","=""040250018023""","2341","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019001","AZ","040250019001","=""040250019001""","2175","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019002","AZ","040250019002","=""040250019002""","2230","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019003","AZ","040250019003","=""040250019003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250019004","AZ","040250019004","=""040250019004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020011","AZ","040250020011","=""040250020011""","8904","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020012","AZ","040250020012","=""040250020012""","2276","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020013","AZ","040250020013","=""040250020013""","7665","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020021","AZ","040250020021","=""040250020021""","1934","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020022","AZ","040250020022","=""040250020022""","1826","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020023","AZ","040250020023","=""040250020023""","2408","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020031","AZ","040250020031","=""040250020031""","3815","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020032","AZ","040250020032","=""040250020032""","1958","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020041","AZ","040250020041","=""040250020041""","2072","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020042","AZ","040250020042","=""040250020042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020043","AZ","040250020043","=""040250020043""","4251","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250020044","AZ","040250020044","=""040250020044""","328","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250021001","AZ","040250021001","=""040250021001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250021002","AZ","040250021002","=""040250021002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270001001","AZ","040270001001","=""040270001001""","12538","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270001002","AZ","040270001002","=""040270001002""","9768","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002001","AZ","040270002001","=""040270002001""","15320","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002002","AZ","040270002002","=""040270002002""","15587","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270002003","AZ","040270002003","=""040270002003""","11323","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040270003011","AZ","040270003011","=""040270003011""","9351","2021","2010","EPA Smart Location Database","Arizona (State)"
