"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","040136123022","AZ","040136123022","=""040136123022""","1641.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136123023","AZ","040136123023","=""040136123023""","6002.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136124011","AZ","040136124011","=""040136124011""","3969.42","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136124012","AZ","040136124012","=""040136124012""","2696.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136124021","AZ","040136124021","=""040136124021""","3561.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136124022","AZ","040136124022","=""040136124022""","93.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136125001","AZ","040136125001","=""040136125001""","1532.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136125002","AZ","040136125002","=""040136125002""","1407.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136125003","AZ","040136125003","=""040136125003""","3001.26","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136126001","AZ","040136126001","=""040136126001""","4338.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136126002","AZ","040136126002","=""040136126002""","4056.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136127001","AZ","040136127001","=""040136127001""","3039.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136127002","AZ","040136127002","=""040136127002""","2164.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136128001","AZ","040136128001","=""040136128001""","2848.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136129001","AZ","040136129001","=""040136129001""","1683.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136129002","AZ","040136129002","=""040136129002""","5001.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136130001","AZ","040136130001","=""040136130001""","1386.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136130002","AZ","040136130002","=""040136130002""","1868.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136130003","AZ","040136130003","=""040136130003""","1685.89","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136131001","AZ","040136131001","=""040136131001""","1195.44","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136131002","AZ","040136131002","=""040136131002""","1229.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136131003","AZ","040136131003","=""040136131003""","1567.76","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136132001","AZ","040136132001","=""040136132001""","1075.11","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136132002","AZ","040136132002","=""040136132002""","881.59","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136132003","AZ","040136132003","=""040136132003""","1085.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136133001","AZ","040136133001","=""040136133001""","221.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136133002","AZ","040136133002","=""040136133002""","393.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136133003","AZ","040136133003","=""040136133003""","1426.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136133004","AZ","040136133004","=""040136133004""","3958.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136133005","AZ","040136133005","=""040136133005""","7662.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136134001","AZ","040136134001","=""040136134001""","1510.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136134002","AZ","040136134002","=""040136134002""","6580.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136135001","AZ","040136135001","=""040136135001""","6856.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136135002","AZ","040136135002","=""040136135002""","3480.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136135003","AZ","040136135003","=""040136135003""","4190.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136136011","AZ","040136136011","=""040136136011""","2975.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136136012","AZ","040136136012","=""040136136012""","5129.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136136013","AZ","040136136013","=""040136136013""","4130.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136136021","AZ","040136136021","=""040136136021""","4626.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136136022","AZ","040136136022","=""040136136022""","3975.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136137001","AZ","040136137001","=""040136137001""","5574.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136137002","AZ","040136137002","=""040136137002""","8040.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136137003","AZ","040136137003","=""040136137003""","6066.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136138001","AZ","040136138001","=""040136138001""","1592.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136138002","AZ","040136138002","=""040136138002""","5425.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136139001","AZ","040136139001","=""040136139001""","2178.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136139002","AZ","040136139002","=""040136139002""","3999.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136139003","AZ","040136139003","=""040136139003""","7952.04","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136140001","AZ","040136140001","=""040136140001""","2193.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136140002","AZ","040136140002","=""040136140002""","7293.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136140003","AZ","040136140003","=""040136140003""","3877.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136141001","AZ","040136141001","=""040136141001""","3466.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136141002","AZ","040136141002","=""040136141002""","6239.29","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136141003","AZ","040136141003","=""040136141003""","10354.81","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136141004","AZ","040136141004","=""040136141004""","5518.18","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136142001","AZ","040136142001","=""040136142001""","1328.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136142002","AZ","040136142002","=""040136142002""","3548.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136142003","AZ","040136142003","=""040136142003""","3600.76","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136143001","AZ","040136143001","=""040136143001""","260.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136143002","AZ","040136143002","=""040136143002""","5172.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136143003","AZ","040136143003","=""040136143003""","2396.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136144001","AZ","040136144001","=""040136144001""","5773.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136144002","AZ","040136144002","=""040136144002""","3780.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136144003","AZ","040136144003","=""040136144003""","3446.74","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136145001","AZ","040136145001","=""040136145001""","3920.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136145002","AZ","040136145002","=""040136145002""","6138.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136145003","AZ","040136145003","=""040136145003""","1467.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136145004","AZ","040136145004","=""040136145004""","2584.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146011","AZ","040136146011","=""040136146011""","11506.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146012","AZ","040136146012","=""040136146012""","4910.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146013","AZ","040136146013","=""040136146013""","5296.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146021","AZ","040136146021","=""040136146021""","4755.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146022","AZ","040136146022","=""040136146022""","4088.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136146023","AZ","040136146023","=""040136146023""","12856.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136147001","AZ","040136147001","=""040136147001""","240.96","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136147002","AZ","040136147002","=""040136147002""","4970.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136148001","AZ","040136148001","=""040136148001""","8355.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136148002","AZ","040136148002","=""040136148002""","5477.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136148003","AZ","040136148003","=""040136148003""","3971.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136149001","AZ","040136149001","=""040136149001""","1245.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136149002","AZ","040136149002","=""040136149002""","1434.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136149003","AZ","040136149003","=""040136149003""","10978.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150011","AZ","040136150011","=""040136150011""","5079.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150012","AZ","040136150012","=""040136150012""","6303.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150013","AZ","040136150013","=""040136150013""","1965.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150021","AZ","040136150021","=""040136150021""","426.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150022","AZ","040136150022","=""040136150022""","6164.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136150023","AZ","040136150023","=""040136150023""","1061.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136151001","AZ","040136151001","=""040136151001""","4508.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136151002","AZ","040136151002","=""040136151002""","5883.66","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136152011","AZ","040136152011","=""040136152011""","147.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136152012","AZ","040136152012","=""040136152012""","1626.62","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136152021","AZ","040136152021","=""040136152021""","1042.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136152022","AZ","040136152022","=""040136152022""","124.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136152023","AZ","040136152023","=""040136152023""","3981.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136153001","AZ","040136153001","=""040136153001""","2323.30","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136154001","AZ","040136154001","=""040136154001""","2290.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136154002","AZ","040136154002","=""040136154002""","3480.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136155001","AZ","040136155001","=""040136155001""","2933.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136155002","AZ","040136155002","=""040136155002""","2778.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136156001","AZ","040136156001","=""040136156001""","2691.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136156002","AZ","040136156002","=""040136156002""","4123.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136156003","AZ","040136156003","=""040136156003""","2077.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136157001","AZ","040136157001","=""040136157001""","4008.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136157002","AZ","040136157002","=""040136157002""","3923.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136158001","AZ","040136158001","=""040136158001""","4305.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136158002","AZ","040136158002","=""040136158002""","4825.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136158003","AZ","040136158003","=""040136158003""","5279.11","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136159001","AZ","040136159001","=""040136159001""","4016.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136159002","AZ","040136159002","=""040136159002""","6168.60","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136159003","AZ","040136159003","=""040136159003""","4717.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136160001","AZ","040136160001","=""040136160001""","2479.31","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136160002","AZ","040136160002","=""040136160002""","2410.84","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136161001","AZ","040136161001","=""040136161001""","11379.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136161002","AZ","040136161002","=""040136161002""","4630.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136161003","AZ","040136161003","=""040136161003""","6365.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136162001","AZ","040136162001","=""040136162001""","8703.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136162002","AZ","040136162002","=""040136162002""","6734.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136163001","AZ","040136163001","=""040136163001""","1818.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136164001","AZ","040136164001","=""040136164001""","6573.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136164002","AZ","040136164002","=""040136164002""","5439.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136164003","AZ","040136164003","=""040136164003""","7570.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136164004","AZ","040136164004","=""040136164004""","2494.59","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136164005","AZ","040136164005","=""040136164005""","9413.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136165001","AZ","040136165001","=""040136165001""","4107.66","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136165002","AZ","040136165002","=""040136165002""","4160.76","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136165003","AZ","040136165003","=""040136165003""","6018.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136166001","AZ","040136166001","=""040136166001""","8929.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136166002","AZ","040136166002","=""040136166002""","6972.11","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136166003","AZ","040136166003","=""040136166003""","4495.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136166004","AZ","040136166004","=""040136166004""","4123.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136167001","AZ","040136167001","=""040136167001""","5683.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136167002","AZ","040136167002","=""040136167002""","3568.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136167003","AZ","040136167003","=""040136167003""","6747.75","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136168001","AZ","040136168001","=""040136168001""","6866.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136168002","AZ","040136168002","=""040136168002""","5305.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136168003","AZ","040136168003","=""040136168003""","8104.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136168004","AZ","040136168004","=""040136168004""","5674.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136169001","AZ","040136169001","=""040136169001""","1358.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136169002","AZ","040136169002","=""040136169002""","7090.31","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136169003","AZ","040136169003","=""040136169003""","11017.61","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170011","AZ","040136170011","=""040136170011""","0.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170021","AZ","040136170021","=""040136170021""","4956.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170022","AZ","040136170022","=""040136170022""","6660.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170023","AZ","040136170023","=""040136170023""","5819.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170024","AZ","040136170024","=""040136170024""","3745.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136170025","AZ","040136170025","=""040136170025""","4898.18","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136171001","AZ","040136171001","=""040136171001""","3137.79","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136171002","AZ","040136171002","=""040136171002""","8272.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136172001","AZ","040136172001","=""040136172001""","8710.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136172002","AZ","040136172002","=""040136172002""","4928.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136173001","AZ","040136173001","=""040136173001""","11535.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136173002","AZ","040136173002","=""040136173002""","6459.52","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136173003","AZ","040136173003","=""040136173003""","2957.92","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136174001","AZ","040136174001","=""040136174001""","2080.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136174002","AZ","040136174002","=""040136174002""","899.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136174003","AZ","040136174003","=""040136174003""","5987.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136174004","AZ","040136174004","=""040136174004""","1855.96","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136174005","AZ","040136174005","=""040136174005""","5112.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136175001","AZ","040136175001","=""040136175001""","2155.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136175002","AZ","040136175002","=""040136175002""","2529.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136175003","AZ","040136175003","=""040136175003""","2787.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136175004","AZ","040136175004","=""040136175004""","4665.04","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136176001","AZ","040136176001","=""040136176001""","7125.46","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136176002","AZ","040136176002","=""040136176002""","6486.30","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136176003","AZ","040136176003","=""040136176003""","5695.69","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136176004","AZ","040136176004","=""040136176004""","5511.66","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136177001","AZ","040136177001","=""040136177001""","3331.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136177002","AZ","040136177002","=""040136177002""","2768.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136177003","AZ","040136177003","=""040136177003""","3258.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136178001","AZ","040136178001","=""040136178001""","2968.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136178002","AZ","040136178002","=""040136178002""","2292.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136179001","AZ","040136179001","=""040136179001""","1993.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136179002","AZ","040136179002","=""040136179002""","3720.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136179003","AZ","040136179003","=""040136179003""","4429.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136180001","AZ","040136180001","=""040136180001""","4380.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136180002","AZ","040136180002","=""040136180002""","4670.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136180003","AZ","040136180003","=""040136180003""","2398.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136181001","AZ","040136181001","=""040136181001""","3475.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136181002","AZ","040136181002","=""040136181002""","6479.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136181003","AZ","040136181003","=""040136181003""","3960.17","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136182001","AZ","040136182001","=""040136182001""","8741.57","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136182002","AZ","040136182002","=""040136182002""","7078.56","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136183001","AZ","040136183001","=""040136183001""","4561.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136183002","AZ","040136183002","=""040136183002""","5970.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136184001","AZ","040136184001","=""040136184001""","5947.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136184002","AZ","040136184002","=""040136184002""","7892.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136185001","AZ","040136185001","=""040136185001""","3425.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136185002","AZ","040136185002","=""040136185002""","21549.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136185003","AZ","040136185003","=""040136185003""","26045.44","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136186001","AZ","040136186001","=""040136186001""","5591.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136186002","AZ","040136186002","=""040136186002""","6111.31","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136186003","AZ","040136186003","=""040136186003""","5251.95","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136187001","AZ","040136187001","=""040136187001""","6325.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136187002","AZ","040136187002","=""040136187002""","5753.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136188001","AZ","040136188001","=""040136188001""","10477.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136188002","AZ","040136188002","=""040136188002""","16888.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136188003","AZ","040136188003","=""040136188003""","10195.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136188004","AZ","040136188004","=""040136188004""","13526.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136189001","AZ","040136189001","=""040136189001""","7400.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136189002","AZ","040136189002","=""040136189002""","11384.44","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136189003","AZ","040136189003","=""040136189003""","3003.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136189004","AZ","040136189004","=""040136189004""","3977.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136189005","AZ","040136189005","=""040136189005""","19081.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136190001","AZ","040136190001","=""040136190001""","4670.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136190002","AZ","040136190002","=""040136190002""","4283.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136190003","AZ","040136190003","=""040136190003""","9117.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136191001","AZ","040136191001","=""040136191001""","28822.22","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136191002","AZ","040136191002","=""040136191002""","26957.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136192001","AZ","040136192001","=""040136192001""","25978.82","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136192002","AZ","040136192002","=""040136192002""","15507.97","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136192003","AZ","040136192003","=""040136192003""","9405.44","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136193001","AZ","040136193001","=""040136193001""","4583.06","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136193002","AZ","040136193002","=""040136193002""","5899.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136193003","AZ","040136193003","=""040136193003""","20638.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136194001","AZ","040136194001","=""040136194001""","7353.59","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136194002","AZ","040136194002","=""040136194002""","15335.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136194003","AZ","040136194003","=""040136194003""","7170.86","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136195001","AZ","040136195001","=""040136195001""","4946.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136195002","AZ","040136195002","=""040136195002""","8494.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136195003","AZ","040136195003","=""040136195003""","5054.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136196011","AZ","040136196011","=""040136196011""","0.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136196021","AZ","040136196021","=""040136196021""","2696.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136197001","AZ","040136197001","=""040136197001""","5618.92","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136197002","AZ","040136197002","=""040136197002""","7431.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136197003","AZ","040136197003","=""040136197003""","4741.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136198001","AZ","040136198001","=""040136198001""","8518.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136198002","AZ","040136198002","=""040136198002""","14248.30","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136198003","AZ","040136198003","=""040136198003""","6303.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136199001","AZ","040136199001","=""040136199001""","7636.63","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136199002","AZ","040136199002","=""040136199002""","4599.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136199003","AZ","040136199003","=""040136199003""","4411.91","2019-2023","2021","Census","Arizona (State)"
"Block Group","040136199004","AZ","040136199004","=""040136199004""","3879.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233041","AZ","040137233041","=""040137233041""","4.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233042","AZ","040137233042","=""040137233042""","654.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233043","AZ","040137233043","=""040137233043""","371.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233044","AZ","040137233044","=""040137233044""","847.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233051","AZ","040137233051","=""040137233051""","427.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233052","AZ","040137233052","=""040137233052""","1.47","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233061","AZ","040137233061","=""040137233061""","6.89","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233071","AZ","040137233071","=""040137233071""","369.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233091","AZ","040137233091","=""040137233091""","4848.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233092","AZ","040137233092","=""040137233092""","2599.05","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233093","AZ","040137233093","=""040137233093""","121.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233101","AZ","040137233101","=""040137233101""","2005.94","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233111","AZ","040137233111","=""040137233111""","2897.17","2019-2023","2021","Census","Arizona (State)"
"Block Group","040137233112","AZ","040137233112","=""040137233112""","570.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138100001","AZ","040138100001","=""040138100001""","3128.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138101001","AZ","040138101001","=""040138101001""","3180.98","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138101002","AZ","040138101002","=""040138101002""","5877.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138101003","AZ","040138101003","=""040138101003""","2455.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138101004","AZ","040138101004","=""040138101004""","2862.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138102001","AZ","040138102001","=""040138102001""","8211.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138102002","AZ","040138102002","=""040138102002""","3197.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138103001","AZ","040138103001","=""040138103001""","10067.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138103002","AZ","040138103002","=""040138103002""","4690.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040138103003","AZ","040138103003","=""040138103003""","6093.46","2019-2023","2021","Census","Arizona (State)"
