"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3apo","TimeFrame","GeoVintage","Source","Location"
"Block Group","040190031024","AZ","040190031024","=""040190031024""","12.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032001","AZ","040190032001","=""040190032001""","19.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032002","AZ","040190032002","=""040190032002""","20.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032003","AZ","040190032003","=""040190032003""","23.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032004","AZ","040190032004","=""040190032004""","21.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032005","AZ","040190032005","=""040190032005""","11.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190032006","AZ","040190032006","=""040190032006""","17.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033021","AZ","040190033021","=""040190033021""","19.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033022","AZ","040190033022","=""040190033022""","18.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033023","AZ","040190033023","=""040190033023""","19.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033024","AZ","040190033024","=""040190033024""","20.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033031","AZ","040190033031","=""040190033031""","16.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033032","AZ","040190033032","=""040190033032""","3.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033033","AZ","040190033033","=""040190033033""","17.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033041","AZ","040190033041","=""040190033041""","14.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033042","AZ","040190033042","=""040190033042""","19.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190033043","AZ","040190033043","=""040190033043""","17.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190034001","AZ","040190034001","=""040190034001""","17.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190034002","AZ","040190034002","=""040190034002""","19.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190034003","AZ","040190034003","=""040190034003""","20.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190034004","AZ","040190034004","=""040190034004""","25.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190034005","AZ","040190034005","=""040190034005""","20.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035011","AZ","040190035011","=""040190035011""","13.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035012","AZ","040190035012","=""040190035012""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035013","AZ","040190035013","=""040190035013""","12.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035014","AZ","040190035014","=""040190035014""","18.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035015","AZ","040190035015","=""040190035015""","16.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035016","AZ","040190035016","=""040190035016""","10.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035021","AZ","040190035021","=""040190035021""","15.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035022","AZ","040190035022","=""040190035022""","4.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035023","AZ","040190035023","=""040190035023""","11.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035024","AZ","040190035024","=""040190035024""","20.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035025","AZ","040190035025","=""040190035025""","18.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035031","AZ","040190035031","=""040190035031""","14.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035032","AZ","040190035032","=""040190035032""","20.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035033","AZ","040190035033","=""040190035033""","19.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035041","AZ","040190035041","=""040190035041""","16.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035042","AZ","040190035042","=""040190035042""","21.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190035043","AZ","040190035043","=""040190035043""","18.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190036001","AZ","040190036001","=""040190036001""","15.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190036002","AZ","040190036002","=""040190036002""","2.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190036003","AZ","040190036003","=""040190036003""","1.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190036004","AZ","040190036004","=""040190036004""","12.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190036005","AZ","040190036005","=""040190036005""","13.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037021","AZ","040190037021","=""040190037021""","29.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037022","AZ","040190037022","=""040190037022""","15.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037023","AZ","040190037023","=""040190037023""","12.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037024","AZ","040190037024","=""040190037024""","18.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037041","AZ","040190037041","=""040190037041""","19.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037042","AZ","040190037042","=""040190037042""","18.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037051","AZ","040190037051","=""040190037051""","10.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037052","AZ","040190037052","=""040190037052""","18.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037053","AZ","040190037053","=""040190037053""","15.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037061","AZ","040190037061","=""040190037061""","21.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037062","AZ","040190037062","=""040190037062""","26.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037063","AZ","040190037063","=""040190037063""","19.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037064","AZ","040190037064","=""040190037064""","22.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037071","AZ","040190037071","=""040190037071""","14.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190037072","AZ","040190037072","=""040190037072""","17.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038011","AZ","040190038011","=""040190038011""","21.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038012","AZ","040190038012","=""040190038012""","19.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038013","AZ","040190038013","=""040190038013""","28.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038014","AZ","040190038014","=""040190038014""","20.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038021","AZ","040190038021","=""040190038021""","13.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038022","AZ","040190038022","=""040190038022""","16.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038023","AZ","040190038023","=""040190038023""","18.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190038024","AZ","040190038024","=""040190038024""","20.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190039011","AZ","040190039011","=""040190039011""","7.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190039021","AZ","040190039021","=""040190039021""","10.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190039022","AZ","040190039022","=""040190039022""","25.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190039031","AZ","040190039031","=""040190039031""","8.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190039032","AZ","040190039032","=""040190039032""","21.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040081","AZ","040190040081","=""040190040081""","17.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040082","AZ","040190040082","=""040190040082""","18.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040083","AZ","040190040083","=""040190040083""","19.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040084","AZ","040190040084","=""040190040084""","15.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040085","AZ","040190040085","=""040190040085""","14.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040101","AZ","040190040101","=""040190040101""","14.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040102","AZ","040190040102","=""040190040102""","14.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040103","AZ","040190040103","=""040190040103""","16.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040111","AZ","040190040111","=""040190040111""","15.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040112","AZ","040190040112","=""040190040112""","19.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040113","AZ","040190040113","=""040190040113""","4.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040114","AZ","040190040114","=""040190040114""","17.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040115","AZ","040190040115","=""040190040115""","18.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040116","AZ","040190040116","=""040190040116""","15.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040221","AZ","040190040221","=""040190040221""","16.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040222","AZ","040190040222","=""040190040222""","15.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040223","AZ","040190040223","=""040190040223""","13.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040224","AZ","040190040224","=""040190040224""","17.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040251","AZ","040190040251","=""040190040251""","10.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040252","AZ","040190040252","=""040190040252""","9.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040253","AZ","040190040253","=""040190040253""","12.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040254","AZ","040190040254","=""040190040254""","10.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040261","AZ","040190040261","=""040190040261""","11.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040262","AZ","040190040262","=""040190040262""","14.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040263","AZ","040190040263","=""040190040263""","3.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040291","AZ","040190040291","=""040190040291""","12.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040292","AZ","040190040292","=""040190040292""","11.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040293","AZ","040190040293","=""040190040293""","11.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040294","AZ","040190040294","=""040190040294""","14.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040301","AZ","040190040301","=""040190040301""","16.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040302","AZ","040190040302","=""040190040302""","6.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040311","AZ","040190040311","=""040190040311""","18.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040312","AZ","040190040312","=""040190040312""","18.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040321","AZ","040190040321","=""040190040321""","12.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040322","AZ","040190040322","=""040190040322""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040323","AZ","040190040323","=""040190040323""","16.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040331","AZ","040190040331","=""040190040331""","16.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040332","AZ","040190040332","=""040190040332""","17.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040341","AZ","040190040341","=""040190040341""","15.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040342","AZ","040190040342","=""040190040342""","19.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040351","AZ","040190040351","=""040190040351""","18.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040352","AZ","040190040352","=""040190040352""","22.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040353","AZ","040190040353","=""040190040353""","17.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040361","AZ","040190040361","=""040190040361""","16.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040362","AZ","040190040362","=""040190040362""","20.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040371","AZ","040190040371","=""040190040371""","17.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040372","AZ","040190040372","=""040190040372""","16.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040381","AZ","040190040381","=""040190040381""","18.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040382","AZ","040190040382","=""040190040382""","21.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040383","AZ","040190040383","=""040190040383""","19.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040391","AZ","040190040391","=""040190040391""","17.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040392","AZ","040190040392","=""040190040392""","23.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040421","AZ","040190040421","=""040190040421""","17.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040422","AZ","040190040422","=""040190040422""","14.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040431","AZ","040190040431","=""040190040431""","16.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040432","AZ","040190040432","=""040190040432""","16.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040441","AZ","040190040441","=""040190040441""","10.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040442","AZ","040190040442","=""040190040442""","5.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040461","AZ","040190040461","=""040190040461""","17.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040462","AZ","040190040462","=""040190040462""","18.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040471","AZ","040190040471","=""040190040471""","11.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040472","AZ","040190040472","=""040190040472""","17.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040473","AZ","040190040473","=""040190040473""","13.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040481","AZ","040190040481","=""040190040481""","15.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040482","AZ","040190040482","=""040190040482""","17.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040483","AZ","040190040483","=""040190040483""","17.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040491","AZ","040190040491","=""040190040491""","12.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040492","AZ","040190040492","=""040190040492""","8.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040501","AZ","040190040501","=""040190040501""","5.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040502","AZ","040190040502","=""040190040502""","9.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040511","AZ","040190040511","=""040190040511""","5.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040512","AZ","040190040512","=""040190040512""","4.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040513","AZ","040190040513","=""040190040513""","6.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040521","AZ","040190040521","=""040190040521""","0.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040531","AZ","040190040531","=""040190040531""","6.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040532","AZ","040190040532","=""040190040532""","8.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040541","AZ","040190040541","=""040190040541""","10.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040542","AZ","040190040542","=""040190040542""","9.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040551","AZ","040190040551","=""040190040551""","7.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040552","AZ","040190040552","=""040190040552""","6.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040561","AZ","040190040561","=""040190040561""","19.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040562","AZ","040190040562","=""040190040562""","11.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040571","AZ","040190040571","=""040190040571""","14.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040572","AZ","040190040572","=""040190040572""","10.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040573","AZ","040190040573","=""040190040573""","15.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040581","AZ","040190040581","=""040190040581""","8.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040582","AZ","040190040582","=""040190040582""","9.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040583","AZ","040190040583","=""040190040583""","11.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040611","AZ","040190040611","=""040190040611""","0.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040621","AZ","040190040621","=""040190040621""","2.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040631","AZ","040190040631","=""040190040631""","4.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040641","AZ","040190040641","=""040190040641""","4.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040651","AZ","040190040651","=""040190040651""","22.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040661","AZ","040190040661","=""040190040661""","23.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040671","AZ","040190040671","=""040190040671""","6.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040672","AZ","040190040672","=""040190040672""","21.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040681","AZ","040190040681","=""040190040681""","10.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040682","AZ","040190040682","=""040190040682""","11.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040683","AZ","040190040683","=""040190040683""","10.14","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040691","AZ","040190040691","=""040190040691""","3.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040692","AZ","040190040692","=""040190040692""","16.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040693","AZ","040190040693","=""040190040693""","14.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040694","AZ","040190040694","=""040190040694""","13.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040701","AZ","040190040701","=""040190040701""","19.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040702","AZ","040190040702","=""040190040702""","17.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040703","AZ","040190040703","=""040190040703""","3.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040711","AZ","040190040711","=""040190040711""","8.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040712","AZ","040190040712","=""040190040712""","23.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040713","AZ","040190040713","=""040190040713""","14.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040721","AZ","040190040721","=""040190040721""","18.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040731","AZ","040190040731","=""040190040731""","7.14","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040732","AZ","040190040732","=""040190040732""","2.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190040741","AZ","040190040741","=""040190040741""","2.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041071","AZ","040190041071","=""040190041071""","3.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041072","AZ","040190041072","=""040190041072""","0.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041091","AZ","040190041091","=""040190041091""","0.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041092","AZ","040190041092","=""040190041092""","1.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041093","AZ","040190041093","=""040190041093""","0.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041101","AZ","040190041101","=""040190041101""","18.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041102","AZ","040190041102","=""040190041102""","20.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041121","AZ","040190041121","=""040190041121""","2.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041122","AZ","040190041122","=""040190041122""","0.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041131","AZ","040190041131","=""040190041131""","1.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041141","AZ","040190041141","=""040190041141""","0.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041142","AZ","040190041142","=""040190041142""","10.65","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041151","AZ","040190041151","=""040190041151""","9.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041152","AZ","040190041152","=""040190041152""","5.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041153","AZ","040190041153","=""040190041153""","7.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041161","AZ","040190041161","=""040190041161""","11.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041171","AZ","040190041171","=""040190041171""","7.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041172","AZ","040190041172","=""040190041172""","10.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041191","AZ","040190041191","=""040190041191""","1.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041201","AZ","040190041201","=""040190041201""","0.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190041221","AZ","040190041221","=""040190041221""","12.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043071","AZ","040190043071","=""040190043071""","7.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043072","AZ","040190043072","=""040190043072""","6.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043073","AZ","040190043073","=""040190043073""","13.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043074","AZ","040190043074","=""040190043074""","15.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043101","AZ","040190043101","=""040190043101""","4.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043102","AZ","040190043102","=""040190043102""","2.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043111","AZ","040190043111","=""040190043111""","10.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043112","AZ","040190043112","=""040190043112""","18.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043113","AZ","040190043113","=""040190043113""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043114","AZ","040190043114","=""040190043114""","7.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043121","AZ","040190043121","=""040190043121""","8.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043122","AZ","040190043122","=""040190043122""","18.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043123","AZ","040190043123","=""040190043123""","20.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043124","AZ","040190043124","=""040190043124""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043131","AZ","040190043131","=""040190043131""","3.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043132","AZ","040190043132","=""040190043132""","8.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043133","AZ","040190043133","=""040190043133""","1.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043134","AZ","040190043134","=""040190043134""","1.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043161","AZ","040190043161","=""040190043161""","0.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043162","AZ","040190043162","=""040190043162""","0.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043163","AZ","040190043163","=""040190043163""","0.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043171","AZ","040190043171","=""040190043171""","21.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043172","AZ","040190043172","=""040190043172""","14.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043173","AZ","040190043173","=""040190043173""","14.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043201","AZ","040190043201","=""040190043201""","8.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043202","AZ","040190043202","=""040190043202""","12.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043211","AZ","040190043211","=""040190043211""","14.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043212","AZ","040190043212","=""040190043212""","13.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043221","AZ","040190043221","=""040190043221""","11.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043222","AZ","040190043222","=""040190043222""","10.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043223","AZ","040190043223","=""040190043223""","21.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040190043231","AZ","040190043231","=""040190043231""","5.23","2021","2010","EPA Smart Location Database","Arizona (State)"
