"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Road Network Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040210008021","AZ","040210008021","=""040210008021""","0.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008022","AZ","040210008022","=""040210008022""","0.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008023","AZ","040210008023","=""040210008023""","0.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008031","AZ","040210008031","=""040210008031""","0.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008032","AZ","040210008032","=""040210008032""","2.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009011","AZ","040210009011","=""040210009011""","5.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009012","AZ","040210009012","=""040210009012""","8.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009021","AZ","040210009021","=""040210009021""","7.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010001","AZ","040210010001","=""040210010001""","22.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010002","AZ","040210010002","=""040210010002""","3.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010003","AZ","040210010003","=""040210010003""","16.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011001","AZ","040210011001","=""040210011001""","13.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011002","AZ","040210011002","=""040210011002""","17.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011003","AZ","040210011003","=""040210011003""","13.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011004","AZ","040210011004","=""040210011004""","3.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210012001","AZ","040210012001","=""040210012001""","2.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210012002","AZ","040210012002","=""040210012002""","2.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013011","AZ","040210013011","=""040210013011""","15.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013012","AZ","040210013012","=""040210013012""","9.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013013","AZ","040210013013","=""040210013013""","9.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013014","AZ","040210013014","=""040210013014""","3.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013015","AZ","040210013015","=""040210013015""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013031","AZ","040210013031","=""040210013031""","4.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013032","AZ","040210013032","=""040210013032""","3.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013041","AZ","040210013041","=""040210013041""","9.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013042","AZ","040210013042","=""040210013042""","7.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013043","AZ","040210013043","=""040210013043""","4.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013044","AZ","040210013044","=""040210013044""","7.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013051","AZ","040210013051","=""040210013051""","5.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013052","AZ","040210013052","=""040210013052""","16.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013053","AZ","040210013053","=""040210013053""","22.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013054","AZ","040210013054","=""040210013054""","10.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013061","AZ","040210013061","=""040210013061""","13.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013062","AZ","040210013062","=""040210013062""","17.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013063","AZ","040210013063","=""040210013063""","18.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014031","AZ","040210014031","=""040210014031""","18.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014032","AZ","040210014032","=""040210014032""","27.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014033","AZ","040210014033","=""040210014033""","24.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014041","AZ","040210014041","=""040210014041""","18.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014042","AZ","040210014042","=""040210014042""","26.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014051","AZ","040210014051","=""040210014051""","22.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014052","AZ","040210014052","=""040210014052""","19.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014053","AZ","040210014053","=""040210014053""","10.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014061","AZ","040210014061","=""040210014061""","25.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014062","AZ","040210014062","=""040210014062""","11.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014063","AZ","040210014063","=""040210014063""","4.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014071","AZ","040210014071","=""040210014071""","17.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014072","AZ","040210014072","=""040210014072""","4.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014081","AZ","040210014081","=""040210014081""","18.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014082","AZ","040210014082","=""040210014082""","6.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015001","AZ","040210015001","=""040210015001""","3.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015002","AZ","040210015002","=""040210015002""","20.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015003","AZ","040210015003","=""040210015003""","15.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016001","AZ","040210016001","=""040210016001""","12.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016002","AZ","040210016002","=""040210016002""","14.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016003","AZ","040210016003","=""040210016003""","1.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016004","AZ","040210016004","=""040210016004""","2.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017011","AZ","040210017011","=""040210017011""","2.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017021","AZ","040210017021","=""040210017021""","24.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017022","AZ","040210017022","=""040210017022""","2.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017031","AZ","040210017031","=""040210017031""","36.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017032","AZ","040210017032","=""040210017032""","10.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017041","AZ","040210017041","=""040210017041""","12.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017042","AZ","040210017042","=""040210017042""","18.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017043","AZ","040210017043","=""040210017043""","23.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017051","AZ","040210017051","=""040210017051""","21.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017052","AZ","040210017052","=""040210017052""","19.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017053","AZ","040210017053","=""040210017053""","21.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017061","AZ","040210017061","=""040210017061""","29.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017062","AZ","040210017062","=""040210017062""","20.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017071","AZ","040210017071","=""040210017071""","21.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017072","AZ","040210017072","=""040210017072""","14.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017081","AZ","040210017081","=""040210017081""","16.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017082","AZ","040210017082","=""040210017082""","22.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017091","AZ","040210017091","=""040210017091""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017092","AZ","040210017092","=""040210017092""","24.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017101","AZ","040210017101","=""040210017101""","4.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017102","AZ","040210017102","=""040210017102""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017111","AZ","040210017111","=""040210017111""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017112","AZ","040210017112","=""040210017112""","1.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210019001","AZ","040210019001","=""040210019001""","3.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210019002","AZ","040210019002","=""040210019002""","5.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020011","AZ","040210020011","=""040210020011""","4.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020012","AZ","040210020012","=""040210020012""","5.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020021","AZ","040210020021","=""040210020021""","2.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020022","AZ","040210020022","=""040210020022""","2.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020031","AZ","040210020031","=""040210020031""","22.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020032","AZ","040210020032","=""040210020032""","4.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210020033","AZ","040210020033","=""040210020033""","30.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021011","AZ","040210021011","=""040210021011""","21.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021012","AZ","040210021012","=""040210021012""","21.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021013","AZ","040210021013","=""040210021013""","23.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021014","AZ","040210021014","=""040210021014""","17.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021021","AZ","040210021021","=""040210021021""","3.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021022","AZ","040210021022","=""040210021022""","1.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021031","AZ","040210021031","=""040210021031""","20.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021032","AZ","040210021032","=""040210021032""","0.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210021033","AZ","040210021033","=""040210021033""","0.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022001","AZ","040210022001","=""040210022001""","0.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022002","AZ","040210022002","=""040210022002""","0.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022003","AZ","040210022003","=""040210022003""","0.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210022004","AZ","040210022004","=""040210022004""","2.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023001","AZ","040210023001","=""040210023001""","0.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023002","AZ","040210023002","=""040210023002""","3.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210023003","AZ","040210023003","=""040210023003""","16.69","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024001","AZ","040210024001","=""040210024001""","5.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024002","AZ","040210024002","=""040210024002""","14.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210024003","AZ","040210024003","=""040210024003""","0.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412001","AZ","040219412001","=""040219412001""","1.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412002","AZ","040219412002","=""040219412002""","1.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412003","AZ","040219412003","=""040219412003""","0.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219412004","AZ","040219412004","=""040219412004""","0.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219413001","AZ","040219413001","=""040219413001""","0.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219413002","AZ","040219413002","=""040219413002""","1.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414001","AZ","040219414001","=""040219414001""","2.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414002","AZ","040219414002","=""040219414002""","3.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414003","AZ","040219414003","=""040219414003""","1.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414004","AZ","040219414004","=""040219414004""","0.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040219414005","AZ","040219414005","=""040219414005""","0.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660001","AZ","040239660001","=""040239660001""","0.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660002","AZ","040239660002","=""040239660002""","1.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239660003","AZ","040239660003","=""040239660003""","1.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661011","AZ","040239661011","=""040239661011""","1.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661012","AZ","040239661012","=""040239661012""","2.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661013","AZ","040239661013","=""040239661013""","5.80","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661031","AZ","040239661031","=""040239661031""","3.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661041","AZ","040239661041","=""040239661041""","3.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661042","AZ","040239661042","=""040239661042""","7.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661043","AZ","040239661043","=""040239661043""","0.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661044","AZ","040239661044","=""040239661044""","10.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661045","AZ","040239661045","=""040239661045""","2.34","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661051","AZ","040239661051","=""040239661051""","0.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661052","AZ","040239661052","=""040239661052""","12.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661053","AZ","040239661053","=""040239661053""","15.59","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661054","AZ","040239661054","=""040239661054""","7.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661055","AZ","040239661055","=""040239661055""","8.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239661056","AZ","040239661056","=""040239661056""","11.76","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662001","AZ","040239662001","=""040239662001""","5.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662002","AZ","040239662002","=""040239662002""","14.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239662003","AZ","040239662003","=""040239662003""","16.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663011","AZ","040239663011","=""040239663011""","7.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663012","AZ","040239663012","=""040239663012""","2.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663013","AZ","040239663013","=""040239663013""","1.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663021","AZ","040239663021","=""040239663021""","7.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663022","AZ","040239663022","=""040239663022""","5.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239663023","AZ","040239663023","=""040239663023""","15.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664011","AZ","040239664011","=""040239664011""","9.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664012","AZ","040239664012","=""040239664012""","10.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664021","AZ","040239664021","=""040239664021""","13.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664022","AZ","040239664022","=""040239664022""","19.88","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664023","AZ","040239664023","=""040239664023""","23.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040239664024","AZ","040239664024","=""040239664024""","31.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002021","AZ","040250002021","=""040250002021""","1.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002022","AZ","040250002022","=""040250002022""","17.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002023","AZ","040250002023","=""040250002023""","1.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002024","AZ","040250002024","=""040250002024""","13.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002031","AZ","040250002031","=""040250002031""","7.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002032","AZ","040250002032","=""040250002032""","2.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002041","AZ","040250002041","=""040250002041""","7.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002042","AZ","040250002042","=""040250002042""","6.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002043","AZ","040250002043","=""040250002043""","1.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250002044","AZ","040250002044","=""040250002044""","3.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250003001","AZ","040250003001","=""040250003001""","5.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250003002","AZ","040250003002","=""040250003002""","5.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004011","AZ","040250004011","=""040250004011""","15.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004012","AZ","040250004012","=""040250004012""","16.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004013","AZ","040250004013","=""040250004013""","13.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004014","AZ","040250004014","=""040250004014""","16.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004021","AZ","040250004021","=""040250004021""","14.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250004022","AZ","040250004022","=""040250004022""","17.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250005001","AZ","040250005001","=""040250005001""","9.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250005002","AZ","040250005002","=""040250005002""","2.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006041","AZ","040250006041","=""040250006041""","24.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006042","AZ","040250006042","=""040250006042""","21.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006043","AZ","040250006043","=""040250006043""","22.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006051","AZ","040250006051","=""040250006051""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006052","AZ","040250006052","=""040250006052""","23.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006053","AZ","040250006053","=""040250006053""","19.31","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006061","AZ","040250006061","=""040250006061""","15.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006062","AZ","040250006062","=""040250006062""","21.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006071","AZ","040250006071","=""040250006071""","4.16","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006072","AZ","040250006072","=""040250006072""","13.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006081","AZ","040250006081","=""040250006081""","10.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006082","AZ","040250006082","=""040250006082""","12.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006091","AZ","040250006091","=""040250006091""","9.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006092","AZ","040250006092","=""040250006092""","20.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006101","AZ","040250006101","=""040250006101""","5.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250006102","AZ","040250006102","=""040250006102""","8.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007001","AZ","040250007001","=""040250007001""","2.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007002","AZ","040250007002","=""040250007002""","1.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250007003","AZ","040250007003","=""040250007003""","3.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008011","AZ","040250008011","=""040250008011""","17.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008012","AZ","040250008012","=""040250008012""","18.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008013","AZ","040250008013","=""040250008013""","11.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008021","AZ","040250008021","=""040250008021""","7.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250008022","AZ","040250008022","=""040250008022""","11.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009001","AZ","040250009001","=""040250009001""","16.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009002","AZ","040250009002","=""040250009002""","17.99","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009003","AZ","040250009003","=""040250009003""","16.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250009004","AZ","040250009004","=""040250009004""","22.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010011","AZ","040250010011","=""040250010011""","11.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010012","AZ","040250010012","=""040250010012""","11.22","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010013","AZ","040250010013","=""040250010013""","13.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010014","AZ","040250010014","=""040250010014""","13.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010021","AZ","040250010021","=""040250010021""","2.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010022","AZ","040250010022","=""040250010022""","16.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250010023","AZ","040250010023","=""040250010023""","5.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011011","AZ","040250011011","=""040250011011""","3.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011012","AZ","040250011012","=""040250011012""","15.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011013","AZ","040250011013","=""040250011013""","19.12","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011021","AZ","040250011021","=""040250011021""","22.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011022","AZ","040250011022","=""040250011022""","23.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250011023","AZ","040250011023","=""040250011023""","3.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012001","AZ","040250012001","=""040250012001""","1.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012002","AZ","040250012002","=""040250012002""","0.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250012003","AZ","040250012003","=""040250012003""","0.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250013001","AZ","040250013001","=""040250013001""","0.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014011","AZ","040250014011","=""040250014011""","1.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014021","AZ","040250014021","=""040250014021""","0.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014022","AZ","040250014022","=""040250014022""","0.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014023","AZ","040250014023","=""040250014023""","0.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014031","AZ","040250014031","=""040250014031""","0.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250014032","AZ","040250014032","=""040250014032""","0.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015001","AZ","040250015001","=""040250015001""","1.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015002","AZ","040250015002","=""040250015002""","0.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250015003","AZ","040250015003","=""040250015003""","0.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016011","AZ","040250016011","=""040250016011""","9.63","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016012","AZ","040250016012","=""040250016012""","2.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016013","AZ","040250016013","=""040250016013""","8.30","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016021","AZ","040250016021","=""040250016021""","0.57","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016022","AZ","040250016022","=""040250016022""","6.88","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016023","AZ","040250016023","=""040250016023""","4.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016031","AZ","040250016031","=""040250016031""","15.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016032","AZ","040250016032","=""040250016032""","1.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250016033","AZ","040250016033","=""040250016033""","1.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017011","AZ","040250017011","=""040250017011""","2.14","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017012","AZ","040250017012","=""040250017012""","2.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017013","AZ","040250017013","=""040250017013""","6.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040250017021","AZ","040250017021","=""040250017021""","1.06","2021","2010","EPA Smart Location Database","Arizona (State)"
