"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","National Walkability Index","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","natwalkind","TimeFrame","GeoVintage","Source","Location"
"Block Group","040136146004","AZ","040136146004","=""040136146004""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146005","AZ","040136146005","=""040136146005""","15.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146006","AZ","040136146006","=""040136146006""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147001","AZ","040136147001","=""040136147001""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147002","AZ","040136147002","=""040136147002""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147003","AZ","040136147003","=""040136147003""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148001","AZ","040136148001","=""040136148001""","12.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148002","AZ","040136148002","=""040136148002""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148003","AZ","040136148003","=""040136148003""","7.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149001","AZ","040136149001","=""040136149001""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149002","AZ","040136149002","=""040136149002""","7.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149003","AZ","040136149003","=""040136149003""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150001","AZ","040136150001","=""040136150001""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150002","AZ","040136150002","=""040136150002""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150003","AZ","040136150003","=""040136150003""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136151001","AZ","040136151001","=""040136151001""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136151002","AZ","040136151002","=""040136151002""","7.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152001","AZ","040136152001","=""040136152001""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152002","AZ","040136152002","=""040136152002""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152003","AZ","040136152003","=""040136152003""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136153001","AZ","040136153001","=""040136153001""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136154001","AZ","040136154001","=""040136154001""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136154002","AZ","040136154002","=""040136154002""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155001","AZ","040136155001","=""040136155001""","9.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155002","AZ","040136155002","=""040136155002""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155003","AZ","040136155003","=""040136155003""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156001","AZ","040136156001","=""040136156001""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156002","AZ","040136156002","=""040136156002""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156003","AZ","040136156003","=""040136156003""","5.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136157001","AZ","040136157001","=""040136157001""","7.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136157002","AZ","040136157002","=""040136157002""","6.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158001","AZ","040136158001","=""040136158001""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158002","AZ","040136158002","=""040136158002""","10.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158003","AZ","040136158003","=""040136158003""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159001","AZ","040136159001","=""040136159001""","8.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159002","AZ","040136159002","=""040136159002""","13.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159003","AZ","040136159003","=""040136159003""","14.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136160001","AZ","040136160001","=""040136160001""","12.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136160002","AZ","040136160002","=""040136160002""","8.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136161001","AZ","040136161001","=""040136161001""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136161002","AZ","040136161002","=""040136161002""","6.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136161003","AZ","040136161003","=""040136161003""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136162001","AZ","040136162001","=""040136162001""","12.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136162002","AZ","040136162002","=""040136162002""","13.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136163001","AZ","040136163001","=""040136163001""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136164001","AZ","040136164001","=""040136164001""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136164002","AZ","040136164002","=""040136164002""","13.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136164003","AZ","040136164003","=""040136164003""","17.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136164004","AZ","040136164004","=""040136164004""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136164005","AZ","040136164005","=""040136164005""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136165001","AZ","040136165001","=""040136165001""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136165002","AZ","040136165002","=""040136165002""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136165003","AZ","040136165003","=""040136165003""","12.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136166001","AZ","040136166001","=""040136166001""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136166002","AZ","040136166002","=""040136166002""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136166003","AZ","040136166003","=""040136166003""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136166004","AZ","040136166004","=""040136166004""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136167001","AZ","040136167001","=""040136167001""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136167002","AZ","040136167002","=""040136167002""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136167003","AZ","040136167003","=""040136167003""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136168001","AZ","040136168001","=""040136168001""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136168002","AZ","040136168002","=""040136168002""","5.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136168003","AZ","040136168003","=""040136168003""","14.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136168004","AZ","040136168004","=""040136168004""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136169001","AZ","040136169001","=""040136169001""","5.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136169002","AZ","040136169002","=""040136169002""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136169003","AZ","040136169003","=""040136169003""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136170001","AZ","040136170001","=""040136170001""","14.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136170002","AZ","040136170002","=""040136170002""","8.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136170003","AZ","040136170003","=""040136170003""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136170004","AZ","040136170004","=""040136170004""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136170005","AZ","040136170005","=""040136170005""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136171001","AZ","040136171001","=""040136171001""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136171002","AZ","040136171002","=""040136171002""","9.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136172001","AZ","040136172001","=""040136172001""","13.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136172002","AZ","040136172002","=""040136172002""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136173001","AZ","040136173001","=""040136173001""","13.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136173002","AZ","040136173002","=""040136173002""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136173003","AZ","040136173003","=""040136173003""","11.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136174001","AZ","040136174001","=""040136174001""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136174002","AZ","040136174002","=""040136174002""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136174003","AZ","040136174003","=""040136174003""","5.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136174004","AZ","040136174004","=""040136174004""","3.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136174005","AZ","040136174005","=""040136174005""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136175001","AZ","040136175001","=""040136175001""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136175002","AZ","040136175002","=""040136175002""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136175003","AZ","040136175003","=""040136175003""","5.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136175004","AZ","040136175004","=""040136175004""","9.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136176001","AZ","040136176001","=""040136176001""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136176002","AZ","040136176002","=""040136176002""","10.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136176003","AZ","040136176003","=""040136176003""","8.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136176004","AZ","040136176004","=""040136176004""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136177001","AZ","040136177001","=""040136177001""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136177002","AZ","040136177002","=""040136177002""","12.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136177003","AZ","040136177003","=""040136177003""","16.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136178001","AZ","040136178001","=""040136178001""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136178002","AZ","040136178002","=""040136178002""","15.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136179001","AZ","040136179001","=""040136179001""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136179002","AZ","040136179002","=""040136179002""","16.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136180001","AZ","040136180001","=""040136180001""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136180002","AZ","040136180002","=""040136180002""","16.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136180003","AZ","040136180003","=""040136180003""","15.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136181001","AZ","040136181001","=""040136181001""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136181002","AZ","040136181002","=""040136181002""","15.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136181003","AZ","040136181003","=""040136181003""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136182001","AZ","040136182001","=""040136182001""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136182002","AZ","040136182002","=""040136182002""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136183001","AZ","040136183001","=""040136183001""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136183002","AZ","040136183002","=""040136183002""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136184001","AZ","040136184001","=""040136184001""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136184002","AZ","040136184002","=""040136184002""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136185001","AZ","040136185001","=""040136185001""","15.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136185002","AZ","040136185002","=""040136185002""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136185003","AZ","040136185003","=""040136185003""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136186001","AZ","040136186001","=""040136186001""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136186002","AZ","040136186002","=""040136186002""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136186003","AZ","040136186003","=""040136186003""","16.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136187001","AZ","040136187001","=""040136187001""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136187002","AZ","040136187002","=""040136187002""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136188001","AZ","040136188001","=""040136188001""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136188002","AZ","040136188002","=""040136188002""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136188003","AZ","040136188003","=""040136188003""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136188004","AZ","040136188004","=""040136188004""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136189001","AZ","040136189001","=""040136189001""","17.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136189002","AZ","040136189002","=""040136189002""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136189003","AZ","040136189003","=""040136189003""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136189004","AZ","040136189004","=""040136189004""","13.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136189005","AZ","040136189005","=""040136189005""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136190001","AZ","040136190001","=""040136190001""","15.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136190002","AZ","040136190002","=""040136190002""","10.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136190003","AZ","040136190003","=""040136190003""","10.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136191001","AZ","040136191001","=""040136191001""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136191002","AZ","040136191002","=""040136191002""","13.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136192001","AZ","040136192001","=""040136192001""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136192002","AZ","040136192002","=""040136192002""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136192003","AZ","040136192003","=""040136192003""","11.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136193001","AZ","040136193001","=""040136193001""","10.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136193002","AZ","040136193002","=""040136193002""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136193003","AZ","040136193003","=""040136193003""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136194001","AZ","040136194001","=""040136194001""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136194002","AZ","040136194002","=""040136194002""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136194003","AZ","040136194003","=""040136194003""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136195001","AZ","040136195001","=""040136195001""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136195002","AZ","040136195002","=""040136195002""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136195003","AZ","040136195003","=""040136195003""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136196001","AZ","040136196001","=""040136196001""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136197001","AZ","040136197001","=""040136197001""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136197002","AZ","040136197002","=""040136197002""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136197003","AZ","040136197003","=""040136197003""","11.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136198001","AZ","040136198001","=""040136198001""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136198002","AZ","040136198002","=""040136198002""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136198003","AZ","040136198003","=""040136198003""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136199001","AZ","040136199001","=""040136199001""","11.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136199002","AZ","040136199002","=""040136199002""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136199003","AZ","040136199003","=""040136199003""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136199004","AZ","040136199004","=""040136199004""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233031","AZ","040137233031","=""040137233031""","4.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233041","AZ","040137233041","=""040137233041""","3.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233042","AZ","040137233042","=""040137233042""","3.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233051","AZ","040137233051","=""040137233051""","12.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233052","AZ","040137233052","=""040137233052""","6.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233061","AZ","040137233061","=""040137233061""","1.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233071","AZ","040137233071","=""040137233071""","6.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233081","AZ","040137233081","=""040137233081""","5.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233082","AZ","040137233082","=""040137233082""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040137233083","AZ","040137233083","=""040137233083""","5.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138100001","AZ","040138100001","=""040138100001""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138101001","AZ","040138101001","=""040138101001""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138101002","AZ","040138101002","=""040138101002""","13.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138101003","AZ","040138101003","=""040138101003""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138101004","AZ","040138101004","=""040138101004""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138102001","AZ","040138102001","=""040138102001""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138102002","AZ","040138102002","=""040138102002""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138103001","AZ","040138103001","=""040138103001""","15.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138103002","AZ","040138103002","=""040138103002""","12.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138103003","AZ","040138103003","=""040138103003""","8.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138104001","AZ","040138104001","=""040138104001""","12.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138104002","AZ","040138104002","=""040138104002""","17.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138104003","AZ","040138104003","=""040138104003""","11.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138104004","AZ","040138104004","=""040138104004""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138105001","AZ","040138105001","=""040138105001""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138105002","AZ","040138105002","=""040138105002""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138105003","AZ","040138105003","=""040138105003""","16.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138106001","AZ","040138106001","=""040138106001""","15.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138106002","AZ","040138106002","=""040138106002""","10.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138106003","AZ","040138106003","=""040138106003""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138106004","AZ","040138106004","=""040138106004""","15.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138107001","AZ","040138107001","=""040138107001""","16.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138107002","AZ","040138107002","=""040138107002""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138107003","AZ","040138107003","=""040138107003""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138107004","AZ","040138107004","=""040138107004""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138108001","AZ","040138108001","=""040138108001""","14.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138108002","AZ","040138108002","=""040138108002""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138109001","AZ","040138109001","=""040138109001""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138109002","AZ","040138109002","=""040138109002""","6.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138109003","AZ","040138109003","=""040138109003""","14.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138109004","AZ","040138109004","=""040138109004""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138110001","AZ","040138110001","=""040138110001""","8.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138110002","AZ","040138110002","=""040138110002""","14.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138111001","AZ","040138111001","=""040138111001""","15.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138112001","AZ","040138112001","=""040138112001""","14.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138113001","AZ","040138113001","=""040138113001""","13.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138113002","AZ","040138113002","=""040138113002""","16.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138114001","AZ","040138114001","=""040138114001""","14.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138114002","AZ","040138114002","=""040138114002""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138114003","AZ","040138114003","=""040138114003""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138114004","AZ","040138114004","=""040138114004""","12.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138115001","AZ","040138115001","=""040138115001""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138116001","AZ","040138116001","=""040138116001""","7.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138116002","AZ","040138116002","=""040138116002""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138116003","AZ","040138116003","=""040138116003""","11.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138117001","AZ","040138117001","=""040138117001""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138117002","AZ","040138117002","=""040138117002""","11.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138117003","AZ","040138117003","=""040138117003""","12.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138118001","AZ","040138118001","=""040138118001""","13.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138118002","AZ","040138118002","=""040138118002""","11.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138119001","AZ","040138119001","=""040138119001""","14.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138119002","AZ","040138119002","=""040138119002""","9.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138119003","AZ","040138119003","=""040138119003""","12.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138119004","AZ","040138119004","=""040138119004""","4.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138120001","AZ","040138120001","=""040138120001""","11.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138120002","AZ","040138120002","=""040138120002""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138121001","AZ","040138121001","=""040138121001""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138121002","AZ","040138121002","=""040138121002""","11.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138121003","AZ","040138121003","=""040138121003""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138122001","AZ","040138122001","=""040138122001""","7.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138122002","AZ","040138122002","=""040138122002""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138122003","AZ","040138122003","=""040138122003""","9.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138122004","AZ","040138122004","=""040138122004""","12.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138123001","AZ","040138123001","=""040138123001""","9.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138123002","AZ","040138123002","=""040138123002""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138123003","AZ","040138123003","=""040138123003""","6.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138124001","AZ","040138124001","=""040138124001""","9.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138124002","AZ","040138124002","=""040138124002""","10.17","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138125001","AZ","040138125001","=""040138125001""","11.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138126001","AZ","040138126001","=""040138126001""","8.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138126002","AZ","040138126002","=""040138126002""","12.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138126003","AZ","040138126003","=""040138126003""","14.00","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040138127001","AZ","040138127001","=""040138127001""","8.50","2021","2010","EPA Smart Location Database","Arizona (State)"
